"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"02.12.2021","2.131,0","2.128,0","2.152,0","2.111,0","280,41K","0,71%"
"01.12.2021","2.116,0","2.080,0","2.149,5","2.080,0","676,24K","2,07%"
"30.11.2021","2.073,0","2.051,0","2.106,0","2.025,0","832,29K","0,63%"
"29.11.2021","2.060,0","2.096,0","2.116,0","2.035,0","779,10K","-1,34%"
"26.11.2021","2.088,0","2.164,0","2.175,5","2.073,0","911,43K","-4,22%"
"25.11.2021","2.180,0","2.181,0","2.199,5","2.141,5","595,64K","0,18%"
"24.11.2021","2.176,0","2.200,5","2.228,5","2.165,5","514,34K","-0,87%"
"23.11.2021","2.195,0","2.214,0","2.219,5","2.157,0","712,72K","-0,48%"
"22.11.2021","2.205,5","2.249,0","2.249,0","2.175,0","799,15K","-1,93%"
"19.11.2021","2.249,0","2.294,0","2.310,5","2.235,5","908,32K","-1,83%"
"18.11.2021","2.291,0","2.344,5","2.349,0","2.262,0","887,54K","-2,28%"
"17.11.2021","2.344,5","2.368,5","2.369,5","2.338,0","294,67K","-0,76%"
"16.11.2021","2.362,5","2.399,5","2.407,0","2.350,5","387,53K","-1,15%"
"15.11.2021","2.390,0","2.401,0","2.407,0","2.377,5","328,16K","-0,46%"
"12.11.2021","2.401,0","2.431,0","2.456,0","2.368,0","668,64K","-1,21%"
"11.11.2021","2.430,5","2.450,0","2.462,5","2.415,5","355,80K","-0,49%"
"10.11.2021","2.442,5","2.464,5","2.470,0","2.436,5","235,50K","-0,53%"
"09.11.2021","2.455,5","2.417,0","2.474,5","2.407,5","625,30K","1,59%"
"08.11.2021","2.417,0","2.405,0","2.445,0","2.395,5","336,83K","1,13%"
"05.11.2021","2.390,0","2.430,0","2.430,0","2.384,0","338,42K","-1,24%"
"03.11.2021","2.420,0","2.419,5","2.434,0","2.393,0","353,24K","0,41%"
"02.11.2021","2.410,0","2.422,0","2.447,0","2.406,0","244,12K","-0,52%"
"01.11.2021","2.422,5","2.395,5","2.438,5","2.355,0","542,50K","0,56%"
"29.10.2021","2.409,0","2.413,0","2.420,0","2.390,0","235,57K","-0,60%"
"28.10.2021","2.423,5","2.474,0","2.483,0","2.387,0","851,84K","-2,04%"
"27.10.2021","2.474,0","2.443,0","2.494,0","2.431,5","574,98K","1,27%"
"26.10.2021","2.443,0","2.470,0","2.492,5","2.424,5","711,29K","-1,09%"
"25.10.2021","2.470,0","2.400,0","2.477,0","2.394,0","948,70K","3,41%"
"22.10.2021","2.388,5","2.362,0","2.411,0","2.356,5","398,94K","1,12%"
"21.10.2021","2.362,0","2.388,0","2.388,0","2.344,0","253,66K","-0,96%"
"20.10.2021","2.385,0","2.380,0","2.390,0","2.355,0","190,82K","0,21%"
"19.10.2021","2.380,0","2.339,0","2.387,5","2.337,5","339,66K","1,32%"
"18.10.2021","2.349,0","2.379,0","2.379,0","2.330,5","339,98K","-1,18%"
"15.10.2021","2.377,0","2.435,0","2.439,0","2.358,5","594,55K","-2,20%"
"14.10.2021","2.430,5","2.460,0","2.469,0","2.423,5","280,38K","-1,18%"
"13.10.2021","2.459,5","2.407,5","2.463,5","2.402,5","345,56K","2,16%"
"12.10.2021","2.407,5","2.400,0","2.428,5","2.400,0","152,39K","-0,66%"
"11.10.2021","2.423,5","2.416,5","2.442,5","2.399,5","214,49K","0,29%"
"08.10.2021","2.416,5","2.422,0","2.449,5","2.400,5","282,47K","-0,39%"
"07.10.2021","2.426,0","2.390,0","2.446,0","2.382,5","468,34K","1,57%"
"06.10.2021","2.388,5","2.351,0","2.395,0","2.332,0","607,09K","1,81%"
"05.10.2021","2.346,0","2.316,5","2.359,0","2.306,5","362,22K","0,58%"
"04.10.2021","2.332,5","2.334,5","2.347,5","2.290,0","513,63K","-0,15%"
"01.10.2021","2.336,0","2.341,0","2.348,0","2.327,5","173,28K","-0,68%"
"30.09.2021","2.352,0","2.374,5","2.376,0","2.344,0","385,31K","-0,76%"
"29.09.2021","2.370,0","2.338,5","2.397,0","2.337,0","465,64K","1,09%"
"28.09.2021","2.344,5","2.357,0","2.370,0","2.324,5","426,07K","-0,42%"
"27.09.2021","2.354,5","2.379,0","2.386,5","2.350,0","255,17K","-0,78%"
"24.09.2021","2.373,0","2.346,0","2.376,0","2.339,0","285,56K","1,15%"
"23.09.2021","2.346,0","2.325,0","2.353,0","2.320,5","374,60K","1,30%"
"22.09.2021","2.316,0","2.325,0","2.335,5","2.306,5","468,23K","-0,32%"
"21.09.2021","2.323,5","2.308,0","2.340,5","2.300,0","391,46K","1,42%"
"20.09.2021","2.291,0","2.320,0","2.327,0","2.277,5","411,10K","-1,65%"
"17.09.2021","2.329,5","2.345,5","2.359,5","2.315,0","623,63K","-0,41%"
"16.09.2021","2.339,0","2.317,5","2.343,0","2.303,0","450,43K","0,93%"
"15.09.2021","2.317,5","2.314,5","2.332,5","2.295,5","385,92K","0,15%"
"14.09.2021","2.314,0","2.361,0","2.361,0","2.293,5","570,05K","-1,76%"
"13.09.2021","2.355,5","2.335,0","2.359,0","2.293,0","494,35K","1,38%"
"10.09.2021","2.323,5","2.360,0","2.371,5","2.314,0","684,61K","-1,34%"
"09.09.2021","2.355,0","2.401,5","2.401,5","2.350,5","453,13K","-1,65%"
"08.09.2021","2.394,5","2.395,0","2.414,5","2.386,0","255,16K","0,06%"
"07.09.2021","2.393,0","2.415,5","2.420,0","2.358,0","835,17K","-0,93%"
"06.09.2021","2.415,5","2.387,0","2.433,5","2.387,0","423,06K","0,83%"
"03.09.2021","2.395,5","2.420,0","2.432,0","2.380,0","392,76K","-0,99%"
"02.09.2021","2.419,5","2.463,0","2.475,0","2.411,0","403,93K","-1,79%"
"01.09.2021","2.463,5","2.445,0","2.471,0","2.425,5","355,19K","1,78%"
"31.08.2021","2.420,5","2.474,0","2.474,5","2.413,0","459,72K","-1,81%"
"30.08.2021","2.465,0","2.473,0","2.484,0","2.462,0","140,93K","-0,32%"
"27.08.2021","2.473,0","2.445,0","2.480,0","2.436,5","262,20K","1,19%"
"26.08.2021","2.444,0","2.492,0","2.492,0","2.435,0","449,57K","-1,55%"
"25.08.2021","2.482,5","2.518,5","2.525,0","2.469,5","404,70K","-1,43%"
"24.08.2021","2.518,5","2.490,0","2.526,0","2.490,0","276,89K","0,96%"
"23.08.2021","2.494,5","2.500,0","2.508,0","2.472,0","256,38K","0,10%"
"20.08.2021","2.492,0","2.502,0","2.529,0","2.455,5","213,96K","-0,40%"
"19.08.2021","2.502,0","2.473,5","2.529,0","2.462,0","444,11K","0,48%"
"18.08.2021","2.490,0","2.467,0","2.505,0","2.466,0","183,37K","0,95%"
"17.08.2021","2.466,5","2.416,0","2.492,5","2.414,5","467,22K","2,01%"
"16.08.2021","2.418,0","2.441,0","2.449,0","2.378,0","512,74K","-1,37%"
"13.08.2021","2.451,5","2.455,0","2.488,0","2.431,0","732,90K","-0,20%"
"12.08.2021","2.456,5","2.458,5","2.472,5","2.434,0","208,10K","-0,08%"
"11.08.2021","2.458,5","2.445,0","2.474,0","2.422,0","357,65K","0,82%"
"10.08.2021","2.438,5","2.393,0","2.440,0","2.390,0","369,21K","2,03%"
"09.08.2021","2.390,0","2.382,0","2.404,0","2.375,0","153,44K","0,06%"
"06.08.2021","2.388,5","2.420,0","2.422,0","2.380,0","219,10K","-1,30%"
"05.08.2021","2.420,0","2.387,0","2.420,0","2.375,0","211,55K","1,40%"
"04.08.2021","2.386,5","2.400,0","2.422,0","2.376,0","291,84K","-0,52%"
"03.08.2021","2.399,0","2.400,0","2.410,0","2.365,0","292,46K","0,54%"
"02.08.2021","2.386,0","2.398,0","2.401,0","2.376,0","233,89K","0,34%"
"30.07.2021","2.378,0","2.390,0","2.410,0","2.365,0","243,47K","-0,71%"
"29.07.2021","2.395,0","2.377,0","2.400,0","2.343,5","401,12K","0,84%"
"28.07.2021","2.375,0","2.312,0","2.384,5","2.312,0","379,41K","2,11%"
"27.07.2021","2.326,0","2.333,0","2.340,5","2.312,0","443,29K","-0,17%"
"26.07.2021","2.330,0","2.340,0","2.346,0","2.315,5","259,20K","-0,43%"
"23.07.2021","2.340,0","2.346,5","2.350,0","2.306,5","278,75K","-0,15%"
"22.07.2021","2.343,5","2.347,0","2.347,5","2.301,0","404,71K","0,17%"
"21.07.2021","2.339,5","2.380,0","2.383,5","2.323,0","188,41K","-1,52%"
"20.07.2021","2.375,5","2.371,5","2.385,0","2.354,0","299,45K","0,13%"
"19.07.2021","2.372,5","2.395,0","2.399,0","2.350,5","401,02K","-0,73%"
"16.07.2021","2.390,0","2.440,0","2.458,0","2.379,5","398,86K","-1,85%"
"15.07.2021","2.435,0","2.450,0","2.474,0","2.421,5","298,20K","-0,92%"
"14.07.2021","2.457,5","2.485,5","2.487,0","2.441,5","341,69K","-1,05%"
"13.07.2021","2.483,5","2.483,5","2.489,0","2.441,0","364,91K","-0,16%"
"12.07.2021","2.487,5","2.480,0","2.489,0","2.462,5","165,59K","0,34%"
"09.07.2021","2.479,0","2.500,0","2.504,5","2.466,5","235,15K","-0,66%"
"08.07.2021","2.495,5","2.513,0","2.518,0","2.457,5","652,13K","-0,70%"
"07.07.2021","2.513,0","2.570,0","2.574,0","2.503,0","434,93K","-1,91%"
"06.07.2021","2.562,0","2.578,0","2.590,0","2.551,0","531,15K","-0,50%"
"05.07.2021","2.575,0","2.555,0","2.584,5","2.551,0","315,13K","0,45%"
"02.07.2021","2.563,5","2.557,5","2.590,0","2.544,5","436,63K","0,27%"
"01.07.2021","2.556,5","2.530,0","2.572,0","2.530,0","521,99K","0,93%"
"30.06.2021","2.533,0","2.545,0","2.583,0","2.453,0","748,78K","-1,07%"
"29.06.2021","2.560,5","2.541,0","2.578,0","2.522,5","905,34K","0,83%"
"28.06.2021","2.539,5","2.486,0","2.546,5","2.486,0","492,68K","1,76%"
"25.06.2021","2.495,5","2.454,0","2.507,0","2.449,5","740,08K","2,11%"
"24.06.2021","2.444,0","2.423,0","2.462,0","2.418,0","555,32K","0,74%"
"23.06.2021","2.426,0","2.412,0","2.445,0","2.403,0","650,15K","0,66%"
"22.06.2021","2.410,0","2.415,0","2.428,0","2.388,5","374,90K","-0,12%"
"21.06.2021","2.413,0","2.351,5","2.418,0","2.345,5","548,32K","1,62%"
"18.06.2021","2.374,5","2.380,0","2.395,0","2.347,0","628,26K","-0,23%"
"17.06.2021","2.380,0","2.329,0","2.396,5","2.325,0","863,90K","2,04%"
"16.06.2021","2.332,5","2.301,5","2.352,5","2.293,0","687,19K","1,46%"
"15.06.2021","2.299,0","2.309,0","2.311,5","2.267,0","373,17K","-0,33%"
"14.06.2021","2.306,5","2.329,0","2.335,0","2.301,0","281,57K","-0,50%"
"11.06.2021","2.318,0","2.279,5","2.330,0","2.278,5","529,41K","1,64%"
"10.06.2021","2.280,5","2.283,0","2.295,5","2.273,0","405,89K","-0,11%"
"09.06.2021","2.283,0","2.258,0","2.291,5","2.251,0","417,80K","1,00%"
"08.06.2021","2.260,5","2.264,0","2.270,0","2.246,0","251,55K","-0,13%"
"07.06.2021","2.263,5","2.259,0","2.278,5","2.250,5","386,23K","0,69%"
"04.06.2021","2.248,0","2.259,0","2.265,0","2.226,5","452,93K","-0,20%"
"03.06.2021","2.252,5","2.217,0","2.255,0","2.208,5","589,14K","1,62%"
"02.06.2021","2.216,5","2.215,0","2.220,0","2.197,0","621,80K","0,18%"
"01.06.2021","2.212,5","2.231,0","2.232,0","2.196,5","689,91K","-0,76%"
"31.05.2021","2.229,5","2.215,0","2.239,0","2.204,5","252,53K","1,16%"
"28.05.2021","2.204,0","2.209,0","2.213,0","2.187,5","360,15K","-0,23%"
"27.05.2021","2.209,0","2.166,5","2.214,5","2.160,0","1,34M","-2,30%"
"26.05.2021","2.261,0","2.258,5","2.274,0","2.244,0","746,29K","0,18%"
"25.05.2021","2.257,0","2.287,0","2.291,5","2.251,5","479,72K","-1,16%"
"24.05.2021","2.283,5","2.265,0","2.284,5","2.255,0","348,67K","0,62%"
"21.05.2021","2.269,5","2.231,0","2.287,5","2.231,0","444,46K","1,77%"
"20.05.2021","2.230,0","2.276,5","2.277,5","2.215,5","800,34K","-2,02%"
"19.05.2021","2.276,0","2.342,5","2.343,0","2.245,0","1,14M","-2,40%"
"18.05.2021","2.332,0","2.331,5","2.347,0","2.311,0","672,11K","0,11%"
"17.05.2021","2.329,5","2.339,0","2.349,5","2.303,0","411,13K","-0,66%"
"14.05.2021","2.345,0","2.342,0","2.354,0","2.330,5","125,89K","0,17%"
"13.05.2021","2.341,0","2.358,0","2.365,5","2.316,5","354,25K","-0,70%"
"12.05.2021","2.357,5","2.371,0","2.387,5","2.351,5","281,32K","-0,44%"
"11.05.2021","2.368,0","2.361,5","2.372,0","2.343,0","241,46K","0,21%"
"10.05.2021","2.363,0","2.376,5","2.379,0","2.355,0","264,03K","-0,53%"
"07.05.2021","2.375,5","2.397,0","2.400,5","2.365,5","363,28K","-0,71%"
"06.05.2021","2.392,5","2.398,5","2.418,0","2.364,5","566,06K","-0,08%"
"05.05.2021","2.394,5","2.312,0","2.398,5","2.308,5","749,75K","3,70%"
"04.05.2021","2.309,0","2.324,0","2.335,0","2.278,0","436,37K","-0,58%"
"30.04.2021","2.322,5","2.355,5","2.355,5","2.310,0","399,95K","-1,28%"
"29.04.2021","2.352,5","2.363,0","2.381,5","2.341,5","536,92K","-0,40%"
"28.04.2021","2.362,0","2.365,0","2.367,5","2.350,0","327,04K","-0,02%"
"27.04.2021","2.362,5","2.372,0","2.422,0","2.351,0","910,75K","-0,38%"
"26.04.2021","2.371,5","2.377,5","2.385,5","2.344,5","734,77K","-0,02%"
"23.04.2021","2.372,0","2.386,0","2.388,0","2.365,5","455,69K","-0,57%"
"22.04.2021","2.385,5","2.388,5","2.404,5","2.370,0","356,62K","0,02%"
"21.04.2021","2.385,0","2.374,0","2.391,0","2.349,0","384,58K","0,55%"
"20.04.2021","2.372,0","2.397,0","2.398,5","2.347,0","477,37K","-0,84%"
"19.04.2021","2.392,0","2.399,0","2.406,5","2.385,0","249,69K","0,13%"
"16.04.2021","2.389,0","2.409,0","2.411,5","2.378,0","319,13K","-0,13%"
"15.04.2021","2.392,0","2.370,5","2.408,0","2.370,5","335,26K","0,38%"
"14.04.2021","2.383,0","2.405,0","2.408,5","2.373,5","567,05K","-1,16%"
"13.04.2021","2.411,0","2.430,5","2.434,5","2.381,0","391,33K","-0,41%"
"12.04.2021","2.421,0","2.386,0","2.429,0","2.369,5","350,11K","1,47%"
"09.04.2021","2.386,0","2.394,0","2.400,0","2.368,0","230,16K","-0,46%"
"08.04.2021","2.397,0","2.380,5","2.404,0","2.357,5","443,03K","0,74%"
"07.04.2021","2.379,5","2.394,0","2.399,0","2.363,0","450,05K","-0,61%"
"06.04.2021","2.394,0","2.448,5","2.453,0","2.382,5","591,30K","-2,21%"
"05.04.2021","2.448,0","2.454,5","2.454,5","2.426,5","165,38K","0,16%"
"02.04.2021","2.444,0","2.437,5","2.448,0","2.425,0","259,41K","0,37%"
"01.04.2021","2.435,0","2.448,0","2.455,0","2.420,0","461,66K","-0,53%"
"31.03.2021","2.448,0","2.408,0","2.457,0","2.381,0","638,08K","2,00%"
"30.03.2021","2.400,0","2.415,0","2.415,5","2.382,5","344,46K","-0,48%"
"29.03.2021","2.411,5","2.398,0","2.419,5","2.372,0","530,48K","0,69%"
"26.03.2021","2.395,0","2.414,0","2.421,5","2.372,0","527,99K","-0,60%"
"25.03.2021","2.409,5","2.440,0","2.440,0","2.381,0","525,26K","-0,99%"
"24.03.2021","2.433,5","2.430,0","2.441,0","2.403,5","452,76K","0,10%"
"23.03.2021","2.431,0","2.483,0","2.490,0","2.422,0","751,14K","-2,11%"
"22.03.2021","2.483,5","2.533,0","2.594,5","2.457,5","742,47K","-2,42%"
"19.03.2021","2.545,0","2.638,5","2.659,0","2.524,0","1,16M","-2,47%"
"18.03.2021","2.609,5","2.571,0","2.678,0","2.564,0","1,10M","1,32%"
"17.03.2021","2.575,5","2.490,0","2.579,0","2.488,0","703,15K","3,43%"
"16.03.2021","2.490,0","2.515,0","2.524,5","2.463,5","371,70K","-0,40%"
"15.03.2021","2.500,0","2.488,5","2.527,5","2.458,0","510,16K","0,48%"
"12.03.2021","2.488,0","2.513,5","2.516,5","2.466,0","367,74K","-1,21%"
"11.03.2021","2.518,5","2.436,0","2.520,0","2.427,5","379,34K","3,83%"
"10.03.2021","2.425,5","2.435,0","2.463,0","2.414,0","303,51K","-0,39%"
"09.03.2021","2.435,0","2.446,0","2.470,0","2.423,0","364,60K","-0,45%"
"05.03.2021","2.446,0","2.426,0","2.473,5","2.407,0","352,97K","0,97%"
"04.03.2021","2.422,5","2.477,0","2.490,0","2.411,0","381,06K","-2,08%"
"03.03.2021","2.474,0","2.455,5","2.505,0","2.452,5","489,25K","1,02%"
"02.03.2021","2.449,0","2.429,0","2.460,0","2.420,0","453,09K","0,41%"
"01.03.2021","2.439,0","2.463,0","2.479,0","2.405,0","445,63K","-0,55%"
"26.02.2021","2.452,5","2.485,0","2.485,0","2.395,0","557,50K","-1,25%"
"25.02.2021","2.483,5","2.483,0","2.509,5","2.461,5","309,53K","0,12%"
"24.02.2021","2.480,5","2.540,0","2.540,0","2.454,0","519,97K","-2,21%"
"22.02.2021","2.536,5","2.590,0","2.600,0","2.518,0","301,18K","-2,10%"
"20.02.2021","2.591,0","2.573,0","2.592,5","2.565,0","47,22K","0,52%"
"19.02.2021","2.577,5","2.583,0","2.583,0","2.543,0","353,39K","-0,06%"
"18.02.2021","2.579,0","2.639,0","2.640,0","2.561,5","467,32K","-2,29%"
"17.02.2021","2.639,5","2.664,0","2.678,0","2.610,0","317,67K","-0,94%"
"16.02.2021","2.664,5","2.661,0","2.673,0","2.647,0","316,04K","0,32%"
"15.02.2021","2.656,0","2.607,5","2.660,5","2.607,5","471,38K","2,08%"
"12.02.2021","2.602,0","2.612,5","2.612,5","2.540,0","581,32K","-0,10%"
"11.02.2021","2.604,5","2.618,0","2.623,0","2.600,5","203,08K","-0,40%"
"10.02.2021","2.615,0","2.634,5","2.640,0","2.595,5","400,02K","-0,46%"
"09.02.2021","2.627,0","2.659,0","2.659,0","2.625,5","345,48K","-0,64%"
"08.02.2021","2.644,0","2.644,0","2.669,5","2.627,5","368,46K","-0,21%"
"05.02.2021","2.649,5","2.678,5","2.678,5","2.616,5","445,64K","-0,47%"
"04.02.2021","2.662,0","2.705,0","2.714,0","2.650,0","495,29K","-1,77%"
"03.02.2021","2.710,0","2.689,5","2.729,5","2.684,0","201,49K","0,54%"
"02.02.2021","2.695,5","2.690,0","2.705,0","2.676,5","226,67K","0,32%"
"01.02.2021","2.687,0","2.707,5","2.713,5","2.665,0","236,42K","-0,13%"
"29.01.2021","2.690,5","2.765,5","2.775,0","2.679,5","319,99K","-2,78%"
"28.01.2021","2.767,5","2.760,0","2.789,0","2.725,0","185,05K","-0,09%"
"27.01.2021","2.770,0","2.785,0","2.799,0","2.747,0","250,88K","-0,43%"
"26.01.2021","2.782,0","2.805,0","2.821,0","2.765,0","179,72K","-1,28%"
"25.01.2021","2.818,0","2.804,5","2.828,0","2.769,0","277,34K","0,64%"
"22.01.2021","2.800,0","2.800,5","2.829,0","2.750,0","349,75K","-0,18%"
"21.01.2021","2.805,0","2.799,0","2.815,0","2.764,0","348,66K","0,72%"
"20.01.2021","2.785,0","2.775,0","2.835,0","2.756,0","289,57K","0,38%"
"19.01.2021","2.774,5","2.729,0","2.795,0","2.725,0","274,06K","1,80%"
"18.01.2021","2.725,5","2.700,0","2.733,0","2.692,5","114,93K","0,65%"
"15.01.2021","2.708,0","2.761,0","2.769,5","2.687,0","295,25K","-2,08%"
"14.01.2021","2.765,5","2.770,0","2.789,0","2.751,0","218,62K","-0,25%"
"13.01.2021","2.772,5","2.765,5","2.796,5","2.725,5","347,69K","-0,07%"
"12.01.2021","2.774,5","2.806,5","2.825,0","2.751,0","315,20K","-1,46%"
"11.01.2021","2.815,5","2.813,5","2.850,0","2.788,0","406,67K","-0,51%"
"08.01.2021","2.830,0","2.823,0","2.870,0","2.806,5","393,11K","0,50%"
"06.01.2021","2.816,0","2.873,5","2.873,5","2.785,0","297,22K","-1,64%"
"05.01.2021","2.863,0","2.765,0","2.887,0","2.742,0","550,60K","4,01%"
"04.01.2021","2.752,5","2.753,5","2.781,5","2.741,5","294,90K","0,13%"
"30.12.2020","2.749,0","2.753,5","2.763,5","2.727,5","241,14K","0,15%"
"29.12.2020","2.745,0","2.740,5","2.765,0","2.738,0","179,72K","0,09%"
"28.12.2020","2.742,5","2.734,5","2.760,5","2.727,0","128,31K","0,40%"
"25.12.2020","2.731,5","2.700,0","2.740,0","2.690,0","119,47K","1,51%"
"24.12.2020","2.691,0","2.707,5","2.719,0","2.678,0","161,17K","-0,17%"
"23.12.2020","2.695,5","2.730,0","2.747,5","2.677,5","260,64K","-0,92%"
"22.12.2020","2.720,5","2.683,0","2.731,5","2.673,5","228,26K","1,21%"
"21.12.2020","2.688,0","2.747,0","2.770,0","2.653,0","459,75K","-1,90%"
"18.12.2020","2.740,0","2.770,0","2.771,5","2.720,0","319,05K","-0,96%"
"17.12.2020","2.766,5","2.783,5","2.800,0","2.741,0","660,57K","-2,30%"
"16.12.2020","2.831,5","2.899,5","2.909,0","2.810,0","471,41K","-2,01%"
"15.12.2020","2.889,5","2.883,0","2.904,0","2.847,0","334,57K","-0,02%"
"14.12.2020","2.890,0","2.865,0","2.905,5","2.837,0","527,29K","1,12%"
"11.12.2020","2.858,0","2.870,0","2.886,0","2.825,0","362,67K","-0,09%"
"10.12.2020","2.860,5","2.837,0","2.888,0","2.837,0","551,32K","1,06%"
"09.12.2020","2.830,5","2.740,0","2.858,0","2.726,5","822,01K","3,40%"
"08.12.2020","2.737,5","2.786,5","2.787,0","2.702,5","414,12K","-1,24%"
"07.12.2020","2.772,0","2.782,0","2.809,0","2.772,0","191,19K","-0,50%"
"04.12.2020","2.786,0","2.795,5","2.820,0","2.765,5","251,01K","0,09%"
"03.12.2020","2.783,5","2.839,5","2.850,0","2.758,0","280,76K","-1,61%"
"02.12.2020","2.829,0","2.810,5","2.860,0","2.793,0","314,94K","0,53%"
"01.12.2020","2.814,0","2.749,5","2.840,0","2.740,0","484,42K","2,46%"
"30.11.2020","2.746,5","2.769,5","2.824,5","2.710,0","893,25K","-1,03%"
"27.11.2020","2.775,0","2.739,5","2.799,0","2.727,0","580,74K","1,76%"
"26.11.2020","2.727,0","2.641,0","2.734,5","2.634,5","856,06K","3,57%"
"25.11.2020","2.633,0","2.614,5","2.635,0","2.580,0","437,47K","0,80%"
"24.11.2020","2.612,0","2.639,5","2.649,5","2.590,0","462,71K","-0,95%"
"23.11.2020","2.637,0","2.673,5","2.709,0","2.606,0","527,78K","-1,42%"
"20.11.2020","2.675,0","2.706,0","2.725,0","2.657,5","304,02K","-1,65%"
"19.11.2020","2.720,0","2.746,5","2.747,0","2.700,0","221,26K","-0,33%"
"18.11.2020","2.729,0","2.738,5","2.748,5","2.700,0","277,16K","-0,02%"
"17.11.2020","2.729,5","2.772,0","2.784,0","2.703,0","217,96K","-1,53%"
"16.11.2020","2.772,0","2.798,0","2.812,0","2.755,0","307,72K","-0,16%"
"13.11.2020","2.776,5","2.800,0","2.810,0","2.740,0","182,40K","-0,29%"
"12.11.2020","2.784,5","2.734,0","2.815,5","2.700,0","425,74K","1,87%"
"11.11.2020","2.733,5","2.805,0","2.829,0","2.658,0","445,16K","-3,14%"
"10.11.2020","2.822,0","2.861,0","2.875,0","2.774,5","280,22K","-0,67%"
"09.11.2020","2.841,0","2.860,5","2.897,5","2.804,0","571,57K","-0,19%"
"06.11.2020","2.846,5","2.819,0","2.866,5","2.804,0","233,18K","0,62%"
"05.11.2020","2.829,0","2.855,0","2.890,5","2.804,5","528,37K","-0,39%"
"03.11.2020","2.840,0","2.826,5","2.893,5","2.788,0","249,15K","-0,56%"
"02.11.2020","2.856,0","2.788,0","2.878,0","2.729,0","185,30K","2,86%"
"30.10.2020","2.776,5","2.775,0","2.820,0","2.701,0","192,84K","-0,16%"
"29.10.2020","2.781,0","2.838,5","2.838,5","2.741,0","203,30K","-0,57%"
"28.10.2020","2.797,0","2.829,5","2.847,5","2.701,5","442,73K","-0,97%"
"27.10.2020","2.824,5","2.861,5","2.914,0","2.782,5","447,01K","-2,01%"
"26.10.2020","2.882,5","2.999,0","3.087,0","2.840,5","398,25K","-3,74%"
"23.10.2020","2.994,5","2.972,0","2.996,5","2.930,0","156,43K","0,86%"
"22.10.2020","2.969,0","2.964,0","2.989,0","2.926,0","159,28K","0,15%"
"21.10.2020","2.964,5","3.030,0","3.030,0","2.944,0","184,75K","-1,98%"
"20.10.2020","3.024,5","3.119,5","3.134,5","3.001,0","147,06K","-3,03%"
"19.10.2020","3.119,0","3.081,0","3.140,0","3.050,5","150,85K","1,60%"
"16.10.2020","3.070,0","2.991,5","3.087,0","2.990,0","252,73K","2,16%"
"15.10.2020","3.005,0","3.038,0","3.052,0","2.963,0","180,74K","-0,87%"
"14.10.2020","3.031,5","2.897,5","3.036,5","2.884,5","235,82K","5,26%"
"13.10.2020","2.880,0","2.939,5","2.988,0","2.873,0","169,87K","-2,54%"
"12.10.2020","2.955,0","2.834,5","2.955,0","2.821,0","209,54K","4,60%"
"09.10.2020","2.825,0","2.859,5","2.865,0","2.810,0","111,20K","-0,70%"
"08.10.2020","2.845,0","2.881,0","2.905,0","2.834,0","77,16K","-0,82%"
"07.10.2020","2.868,5","2.892,5","2.904,0","2.815,5","205,08K","-1,34%"
"06.10.2020","2.907,5","2.930,0","2.937,5","2.880,0","115,10K","-0,26%"
"05.10.2020","2.915,0","2.890,0","2.938,5","2.850,5","165,77K","1,57%"
"02.10.2020","2.870,0","2.844,0","2.897,5","2.832,0","101,96K","1,00%"
"01.10.2020","2.841,5","2.887,5","2.902,5","2.806,0","168,09K","-1,59%"
"30.09.2020","2.887,5","2.928,5","2.947,0","2.870,5","129,66K","-1,69%"
"29.09.2020","2.937,0","2.950,0","2.960,0","2.895,0","151,29K","-0,74%"
"28.09.2020","2.959,0","2.982,5","3.015,0","2.921,0","159,01K","-0,20%"
"25.09.2020","2.965,0","2.990,5","3.009,5","2.928,0","230,54K","-1,15%"
"24.09.2020","2.999,5","2.979,0","3.031,0","2.947,0","304,52K","1,52%"
"23.09.2020","2.954,5","2.901,0","3.050,0","2.870,0","379,36K","2,13%"
"22.09.2020","2.893,0","2.824,0","2.960,0","2.824,0","235,83K","1,81%"
"21.09.2020","2.841,5","2.828,0","2.850,0","2.806,0","253,88K","0,71%"
"18.09.2020","2.821,5","2.810,0","2.861,0","2.786,0","303,26K","0,43%"
"17.09.2020","2.809,5","2.662,0","2.826,0","2.662,0","505,70K","4,73%"
"16.09.2020","2.682,5","2.699,5","2.727,0","2.643,0","222,13K","-0,54%"
"15.09.2020","2.697,0","2.637,0","2.700,0","2.608,0","253,93K","2,82%"
"14.09.2020","2.623,0","2.613,5","2.648,5","2.593,5","138,96K","0,98%"
"11.09.2020","2.597,5","2.617,5","2.619,5","2.561,5","184,64K","-0,42%"
"10.09.2020","2.608,5","2.591,0","2.620,5","2.585,0","109,95K","0,21%"
"09.09.2020","2.603,0","2.675,0","2.700,0","2.585,0","173,17K","-2,98%"
"08.09.2020","2.683,0","2.639,5","2.709,5","2.627,0","257,53K","1,65%"
"07.09.2020","2.639,5","2.679,0","2.679,0","2.622,0","116,30K","-1,22%"
"04.09.2020","2.672,0","2.663,5","2.694,0","2.623,0","110,15K","0,53%"
"03.09.2020","2.658,0","2.684,5","2.684,5","2.626,5","146,98K","-0,11%"
"02.09.2020","2.661,0","2.604,0","2.704,5","2.591,5","213,59K","1,49%"
