"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"04.12.2020","943,80","941,20","944,00","941,00","6,79K","0,13%"
"03.12.2020","942,60","942,20","946,00","941,20","6,73K","-0,36%"
"02.12.2020","946,00","941,40","946,60","941,20","7,15K","0,11%"
"01.12.2020","945,00","942,00","948,40","940,00","5,64K","0,11%"
"30.11.2020","944,00","948,40","948,40","942,20","2,34K","-0,30%"
"27.11.2020","946,80","948,80","948,80","941,80","7,65K","0,19%"
"26.11.2020","945,00","948,20","949,60","941,20","6,66K","-0,42%"
"25.11.2020","949,00","949,00","950,00","941,20","14,18K","0,13%"
"24.11.2020","947,80","942,40","948,00","941,20","5,50K","0,17%"
"23.11.2020","946,20","949,40","949,60","941,20","8,92K","0,32%"
"20.11.2020","943,20","946,20","949,60","942,20","3,90K","-0,32%"
"19.11.2020","946,20","949,60","949,60","942,80","3,69K","-0,08%"
"18.11.2020","947,00","948,00","948,00","940,00","10,42K","-0,06%"
"17.11.2020","947,60","942,00","950,80","941,20","5,01K","-0,08%"
"16.11.2020","948,40","949,80","951,00","941,20","12,75K","0,15%"
"13.11.2020","947,00","947,00","950,00","941,00","6,27K","0,00%"
"12.11.2020","947,00","950,00","950,60","941,00","3,81K","-0,11%"
"11.11.2020","948,00","950,80","950,80","940,20","10,00K","-0,21%"
"10.11.2020","950,00","940,20","951,00","935,00","12,70K","0,85%"
"09.11.2020","942,00","952,00","954,20","940,60","14,89K","-1,05%"
"06.11.2020","952,00","958,20","958,20","950,60","9,68K","-0,08%"
"05.11.2020","952,80","959,00","959,00","944,80","15,51K","0,02%"
"03.11.2020","952,60","959,60","959,60","952,00","8,99K","-0,46%"
"02.11.2020","957,00","955,00","958,00","952,00","16,60K","0,21%"
"30.10.2020","955,00","955,00","990,00","951,60","54,40K","0,21%"
