"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"22.04.2019","670,20","669,20","672,00","665,00","66,29K","0,15%"
"19.04.2019","669,20","656,00","670,00","656,00","101,58K","1,70%"
"18.04.2019","658,00","656,00","660,40","648,60","70,78K","0,30%"
"17.04.2019","656,00","647,00","659,40","644,00","83,64K","1,58%"
"16.04.2019","645,80","638,40","656,60","636,80","249,38K","1,45%"
"15.04.2019","636,60","639,80","640,00","636,40","68,21K","0,09%"
"12.04.2019","636,00","637,00","640,00","634,00","36,62K","-0,03%"
"11.04.2019","636,20","636,00","639,60","634,00","71,32K","0,06%"
"10.04.2019","635,80","631,00","637,40","620,20","206,77K","0,76%"
"09.04.2019","631,00","632,20","637,60","630,40","67,52K","-0,22%"
"08.04.2019","632,40","635,00","636,00","632,00","72,22K","-0,19%"
"05.04.2019","633,60","625,00","633,80","624,80","166,86K","1,41%"
"04.04.2019","624,80","621,80","629,80","618,80","275,67K","1,03%"
"03.04.2019","618,40","630,00","630,00","596,00","1,52M","-2,61%"
"02.04.2019","635,00","645,80","654,80","630,20","320,18K","-2,28%"
"01.04.2019","649,80","664,80","665,80","648,20","104,30K","-1,55%"
"29.03.2019","660,00","670,00","674,40","657,00","100,43K","-1,49%"
"28.03.2019","670,00","668,80","672,20","660,20","52,30K","0,51%"
"27.03.2019","666,60","669,80","674,80","664,20","33,03K","-0,36%"
"26.03.2019","669,00","652,80","670,00","652,80","61,60K","1,98%"
"25.03.2019","656,00","654,80","659,80","648,00","40,25K","0,21%"
"22.03.2019","654,60","658,00","659,80","649,20","41,35K","-0,27%"
"21.03.2019","656,40","651,60","659,60","651,60","68,89K","0,52%"
"20.03.2019","653,00","648,40","654,00","648,00","96,55K","0,90%"
"19.03.2019","647,20","644,00","656,20","644,00","132,81K","0,72%"
"18.03.2019","642,60","645,40","646,80","639,60","49,15K","0,37%"
"15.03.2019","640,20","643,80","645,00","640,00","30,68K","-0,50%"
"14.03.2019","643,40","642,20","645,20","641,00","21,78K","-0,09%"
"13.03.2019","644,00","646,00","648,40","641,00","38,14K","-0,31%"
"12.03.2019","646,00","645,40","647,20","642,60","19,42K","0,19%"
"11.03.2019","644,80","644,00","645,60","641,00","22,35K","0,12%"
"07.03.2019","644,00","643,80","644,80","639,00","20,78K","0,69%"
"06.03.2019","639,60","642,80","648,40","636,20","79,02K","-0,99%"
"05.03.2019","646,00","646,00","648,60","640,80","33,94K","-0,19%"
"04.03.2019","647,20","644,80","650,00","643,40","27,71K","0,78%"
"01.03.2019","642,20","639,80","644,40","639,00","36,44K","0,75%"
"28.02.2019","637,40","638,40","640,00","634,20","30,17K","0,22%"
"27.02.2019","636,00","646,00","646,00","636,00","34,38K","-1,33%"
"26.02.2019","644,60","648,00","648,00","641,20","25,69K","-0,34%"
"25.02.2019","646,80","647,20","648,60","645,20","20,90K","0,15%"
"22.02.2019","645,80","647,00","649,00","642,00","18,18K","0,31%"
"21.02.2019","643,80","649,80","649,80","643,40","14,23K","-0,77%"
"20.02.2019","648,80","650,80","651,80","645,80","32,19K","0,12%"
"19.02.2019","648,00","651,00","653,60","646,00","34,18K","-0,31%"
"18.02.2019","650,00","645,20","650,40","644,00","70,20K","1,18%"
"15.02.2019","642,40","646,00","648,00","642,00","35,94K","-0,09%"
"14.02.2019","643,00","645,20","647,00","640,00","33,35K","-0,53%"
"13.02.2019","646,40","651,00","656,00","646,20","33,57K","-0,71%"
"12.02.2019","651,00","651,00","657,40","650,40","38,98K","0,71%"
"11.02.2019","646,40","645,00","648,00","641,80","18,97K","0,53%"
"08.02.2019","643,00","647,00","650,00","639,00","50,37K","-0,89%"
"07.02.2019","648,80","655,00","657,80","645,60","26,55K","-0,64%"
"06.02.2019","653,00","655,00","660,00","652,00","93,61K","-0,09%"
"05.02.2019","653,60","652,80","657,80","651,80","41,14K","0,18%"
"04.02.2019","652,40","657,80","661,60","647,40","51,83K","-0,40%"
"01.02.2019","655,00","656,00","665,40","650,80","36,54K","-0,15%"
"31.01.2019","656,00","653,80","661,20","651,80","39,86K","0,80%"
"30.01.2019","650,80","659,80","659,80","645,20","39,71K","0,15%"
"29.01.2019","649,80","668,40","677,40","646,40","101,11K","-3,16%"
"28.01.2019","671,00","666,80","680,00","655,80","120,13K","1,05%"
"25.01.2019","664,00","648,40","667,40","648,00","59,85K","2,66%"
"24.01.2019","646,80","629,60","650,00","629,60","82,10K","2,76%"
"23.01.2019","629,40","622,80","631,00","622,20","64,90K","1,29%"
"22.01.2019","621,40","621,80","623,40","615,00","75,98K","-0,29%"
"21.01.2019","623,20","619,80","625,00","619,80","56,11K","0,55%"
"18.01.2019","619,80","613,00","619,80","610,20","38,71K","1,27%"
"17.01.2019","612,00","618,20","619,00","603,40","55,82K","-0,36%"
"16.01.2019","614,20","615,40","621,00","613,00","27,70K","-0,29%"
"15.01.2019","616,00","625,00","625,20","615,00","28,89K","-0,96%"
"14.01.2019","622,00","621,20","623,60","620,00","10,37K","-0,03%"
"11.01.2019","622,20","631,00","640,20","622,00","57,92K","-2,17%"
"10.01.2019","636,00","629,80","636,00","625,00","15,88K","1,11%"
"09.01.2019","629,00","622,20","634,60","622,20","29,10K","0,77%"
"08.01.2019","624,20","608,00","626,20","608,00","23,81K","2,63%"
"04.01.2019","608,20","601,00","608,60","590,00","17,63K","1,30%"
"03.01.2019","600,40","595,00","605,00","595,00","8,10K","0,43%"
"29.12.2018","597,80","590,40","599,00","590,20","12,17K","1,32%"
"28.12.2018","590,00","602,80","605,00","590,00","38,42K","-1,17%"
"27.12.2018","597,00","597,00","609,40","588,40","53,92K","0,71%"
"26.12.2018","592,80","598,20","602,80","590,40","30,28K","-0,94%"
"25.12.2018","598,40","590,80","602,00","585,20","23,51K","0,88%"
"24.12.2018","593,20","600,40","606,60","591,40","35,61K","-0,94%"
"21.12.2018","598,80","606,00","618,00","598,80","42,09K","-1,51%"
"20.12.2018","608,00","609,00","611,40","604,80","27,49K","-0,16%"
"19.12.2018","609,00","616,20","616,20","607,80","41,14K","-1,17%"
"18.12.2018","616,20","632,80","632,80","615,20","51,43K","-2,13%"
"17.12.2018","629,60","636,60","644,40","627,60","22,72K","-1,07%"
"14.12.2018","636,40","643,00","646,20","631,20","17,43K","-0,90%"
"13.12.2018","642,20","648,40","649,80","640,00","11,03K","-0,09%"
"12.12.2018","642,80","647,00","649,80","640,20","15,69K","-0,50%"
"11.12.2018","646,00","667,00","668,60","642,20","18,11K","-2,56%"
"10.12.2018","663,00","664,80","678,00","655,60","32,23K","-0,36%"
"07.12.2018","665,40","665,40","672,60","665,00","8,57K","0,12%"
"06.12.2018","664,60","675,00","675,40","658,20","20,32K","-1,63%"
"05.12.2018","675,60","660,40","681,00","660,40","24,63K","1,72%"
"04.12.2018","664,20","657,00","675,00","657,00","19,55K","0,91%"
"03.12.2018","658,20","640,00","658,20","640,00","66,26K","3,00%"
"30.11.2018","639,00","641,80","645,20","636,20","16,51K","-0,47%"
"29.11.2018","642,00","636,40","650,00","631,60","22,26K","1,65%"
"28.11.2018","631,60","632,60","638,00","630,00","25,78K","0,13%"
"27.11.2018","630,80","632,60","633,80","630,20","9,35K","-0,03%"
"26.11.2018","631,00","637,00","638,60","631,00","16,85K","-0,91%"
"23.11.2018","636,80","631,60","638,20","631,60","13,16K","0,13%"
"22.11.2018","636,00","636,80","638,80","631,20","25,77K","-0,13%"
"21.11.2018","636,80","633,20","638,40","631,80","21,65K","-0,09%"
"20.11.2018","637,40","637,40","639,20","634,00","28,12K","-0,09%"
"19.11.2018","638,00","639,20","640,00","636,00","15,64K","0,31%"
"16.11.2018","636,00","634,00","637,40","630,00","29,93K","0,79%"
"15.11.2018","631,00","633,20","638,00","630,80","20,74K","-0,44%"
"14.11.2018","633,80","635,00","635,00","630,40","30,15K","0,22%"
"13.11.2018","632,40","636,80","641,00","631,00","25,66K","-0,35%"
"12.11.2018","634,60","633,20","641,60","633,00","11,58K","0,25%"
"09.11.2018","633,00","639,00","641,00","630,40","21,19K","-0,75%"
"08.11.2018","637,80","638,40","642,00","637,80","23,87K","0,00%"
"07.11.2018","637,80","635,80","638,20","630,20","36,54K","1,24%"
"06.11.2018","630,00","633,00","638,60","628,60","45,53K","-0,32%"
"02.11.2018","632,00","630,80","634,00","627,40","33,92K","0,19%"
"01.11.2018","630,80","632,80","633,00","629,40","13,82K","0,21%"
"31.10.2018","629,50","636,50","639,00","626,00","31,13K","-0,08%"
"30.10.2018","630,00","635,00","641,50","629,00","8,71K","-0,87%"
"29.10.2018","635,50","636,00","643,00","631,50","27,40K","0,32%"
"26.10.2018","633,50","648,00","651,50","630,00","21,14K","-2,16%"
"25.10.2018","647,50","648,00","659,50","643,00","33,33K","-0,84%"
"24.10.2018","653,00","651,50","656,00","646,50","15,27K","0,54%"
"23.10.2018","649,50","656,50","660,50","646,00","34,05K","-0,54%"
"22.10.2018","653,00","673,50","679,50","651,00","29,79K","-1,95%"
"19.10.2018","666,00","680,00","684,00","666,00","20,10K","-2,06%"
"18.10.2018","680,00","671,00","681,00","669,00","21,09K","1,19%"
"17.10.2018","672,00","676,00","677,50","670,00","9,76K","-0,59%"
"16.10.2018","676,00","670,50","676,50","663,50","13,39K","0,82%"
"15.10.2018","670,50","664,00","675,00","664,00","7,19K","1,51%"
"12.10.2018","660,50","651,00","662,50","645,00","10,69K","1,54%"
"11.10.2018","650,50","661,00","661,00","646,00","41,84K","-2,40%"
"10.10.2018","666,50","678,50","678,50","663,00","13,22K","-0,82%"
"09.10.2018","672,00","681,00","681,00","671,00","9,32K","-0,22%"
"08.10.2018","673,50","675,00","677,00","667,50","6,92K","0,22%"
"05.10.2018","672,00","672,00","674,00","661,50","10,97K","0,60%"
"04.10.2018","668,00","682,00","687,50","665,00","28,60K","-2,05%"
"03.10.2018","682,00","676,50","685,00","672,00","14,20K","1,19%"
"02.10.2018","674,00","671,00","677,50","671,00","21,83K","0,45%"
"01.10.2018","671,00","686,50","687,50","666,00","16,65K","-0,74%"
"28.09.2018","676,00","678,00","681,00","659,50","30,81K","-0,29%"
"27.09.2018","678,00","680,00","684,50","676,00","40,52K","-0,51%"
"26.09.2018","681,50","665,50","682,00","662,00","52,08K","2,71%"
"25.09.2018","663,50","652,50","664,50","650,50","22,50K","1,92%"
"24.09.2018","651,00","656,00","658,50","647,50","37,78K","0,46%"
"21.09.2018","648,00","648,00","657,50","648,00","27,04K","0,00%"
"20.09.2018","648,00","656,50","671,50","647,00","62,44K","-1,22%"
"19.09.2018","656,00","649,00","658,00","642,50","50,68K","1,31%"
"18.09.2018","647,50","649,50","659,00","640,00","56,55K","-0,15%"
"17.09.2018","648,50","639,00","655,00","636,50","30,15K","1,49%"
"14.09.2018","639,00","664,00","673,00","632,00","42,58K","-3,47%"
"13.09.2018","662,00","647,00","664,00","647,00","25,78K","2,32%"
"12.09.2018","647,00","618,50","649,00","618,50","59,35K","4,61%"
"11.09.2018","618,50","628,50","633,00","615,50","42,06K","-1,12%"
"10.09.2018","625,50","629,00","632,50","615,50","34,33K","-0,56%"
"07.09.2018","629,00","660,00","668,50","620,50","123,73K","-4,70%"
"06.09.2018","660,00","695,00","696,50","650,00","94,77K","-5,04%"
"05.09.2018","695,00","713,00","716,00","688,50","26,12K","-2,32%"
"04.09.2018","711,50","717,00","720,00","711,50","16,80K","-0,49%"
"03.09.2018","715,00","721,50","721,50","701,00","15,00K","-0,83%"
"31.08.2018","721,00","733,50","733,50","715,00","17,87K","-0,89%"
"30.08.2018","727,50","725,00","736,00","723,00","25,29K","0,62%"
"29.08.2018","723,00","729,00","731,50","715,00","47,45K","-0,41%"
"28.08.2018","726,00","753,50","754,50","718,00","47,43K","-3,39%"
"27.08.2018","751,50","757,50","758,50","751,00","4,51K","-0,86%"
"24.08.2018","758,00","757,50","760,50","749,00","9,84K","-0,26%"
"23.08.2018","760,00","760,50","760,50","754,50","7,54K","0,00%"
"22.08.2018","760,00","752,50","762,50","750,50","8,31K","1,06%"
"21.08.2018","752,00","755,00","755,00","750,50","3,39K","-0,13%"
"20.08.2018","753,00","753,50","755,50","750,00","3,98K","0,07%"
"17.08.2018","752,50","752,50","754,50","748,50","18,15K","0,07%"
"16.08.2018","752,00","756,00","757,00","750,00","5,40K","-0,53%"
"15.08.2018","756,00","754,00","757,50","750,50","4,41K","0,27%"
"14.08.2018","754,00","779,50","779,50","750,00","13,88K","-0,40%"
"13.08.2018","757,00","763,00","763,50","755,00","10,67K","-0,79%"
"10.08.2018","763,00","769,50","770,00","754,50","11,31K","-0,59%"
"09.08.2018","767,50","771,00","771,00","750,00","26,05K","-0,45%"
"08.08.2018","771,00","776,00","781,50","767,00","13,89K","-0,77%"
"07.08.2018","777,00","775,50","782,00","775,00","19,16K","0,00%"
"06.08.2018","777,00","773,50","777,00","767,00","14,35K","0,84%"
"03.08.2018","770,50","770,50","776,00","766,50","10,21K","0,06%"
"02.08.2018","770,00","773,00","776,00","770,00","9,60K","-0,26%"
"01.08.2018","772,00","770,00","778,50","770,00","12,80K","-0,26%"
"31.07.2018","774,00","770,00","776,50","770,00","7,20K","0,52%"
"30.07.2018","770,00","774,00","778,00","769,50","7,66K","-0,39%"
"27.07.2018","773,00","773,00","819,00","765,00","19,37K","-0,06%"
"26.07.2018","773,50","777,00","777,00","764,00","17,95K","0,00%"
"25.07.2018","773,50","776,00","780,00","765,50","11,72K","-0,58%"
"24.07.2018","778,00","779,00","780,00","777,50","5,87K","-0,19%"
"23.07.2018","779,50","775,00","780,00","772,00","6,84K","0,13%"
"20.07.2018","778,50","775,00","780,00","767,50","13,15K","0,84%"
"19.07.2018","772,00","782,50","785,50","766,00","24,32K","-1,34%"
"18.07.2018","782,50","784,00","789,50","781,50","19,35K","-0,25%"
"17.07.2018","784,50","780,00","785,00","779,00","10,21K","0,71%"
"16.07.2018","779,00","783,50","787,00","778,50","15,25K","-0,13%"
"13.07.2018","780,00","782,50","796,50","778,50","24,40K","0,00%"
"12.07.2018","780,00","775,00","781,50","775,00","9,50K","0,65%"
"11.07.2018","775,00","780,00","780,00","774,00","39,99K","-0,83%"
"10.07.2018","781,50","786,00","786,00","777,50","45,65K","-0,38%"
"09.07.2018","784,50","788,50","790,50","776,50","99,79K","-7,71%"
"06.07.2018","850,00","850,00","851,00","842,00","119,16K","0,71%"
"05.07.2018","844,00","853,00","857,50","837,50","75,82K","-1,06%"
"04.07.2018","853,00","843,50","854,00","843,50","21,41K","1,13%"
"03.07.2018","843,50","848,00","857,00","840,50","33,84K","-0,41%"
"02.07.2018","847,00","850,00","851,00","843,50","22,95K","-0,29%"
"29.06.2018","849,50","849,00","850,00","847,00","14,54K","0,06%"
"28.06.2018","849,00","850,50","850,50","846,00","10,96K","0,35%"
"27.06.2018","846,00","849,00","851,50","845,00","10,12K","-0,18%"
"26.06.2018","847,50","843,00","849,50","839,00","6,23K","0,89%"
"25.06.2018","840,00","833,00","849,50","833,00","7,76K","0,84%"
"22.06.2018","833,00","837,00","838,50","827,00","12,31K","-0,30%"
"21.06.2018","835,50","845,50","848,50","831,00","9,76K","-1,01%"
"20.06.2018","844,00","840,00","846,50","836,50","11,80K","0,48%"
"19.06.2018","840,00","842,50","849,50","825,00","22,13K","-0,65%"
"18.06.2018","845,50","843,50","846,00","837,00","13,23K","0,54%"
"15.06.2018","841,00","844,00","853,50","841,00","15,06K","-0,30%"
"14.06.2018","843,50","850,50","855,50","843,50","12,51K","-1,11%"
"13.06.2018","853,00","860,00","860,50","848,00","10,65K","-0,64%"
"11.06.2018","858,50","852,00","861,50","851,00","1,96K","-0,06%"
"09.06.2018","859,00","852,50","861,00","841,00","2,76K","1,60%"
"08.06.2018","845,50","858,00","859,50","845,00","11,42K","-1,69%"
"07.06.2018","860,00","870,00","871,00","856,00","7,38K","-0,58%"
"06.06.2018","865,00","860,50","873,00","860,50","14,97K","-0,12%"
"05.06.2018","866,00","858,00","868,00","858,00","8,51K","0,17%"
"04.06.2018","864,50","847,00","865,00","845,00","98,61K","2,49%"
"01.06.2018","843,50","836,00","845,00","832,00","17,59K","0,84%"
"31.05.2018","836,50","837,50","843,50","833,00","15,64K","0,06%"
"30.05.2018","836,00","840,50","860,00","825,50","37,52K","-0,83%"
"29.05.2018","843,00","845,00","860,00","830,00","96,05K","2,24%"
"28.05.2018","824,50","826,00","830,00","820,50","24,99K","0,61%"
"25.05.2018","819,50","818,00","823,00","814,50","8,94K","0,55%"
"24.05.2018","815,00","816,00","819,50","810,00","8,43K","0,12%"
"23.05.2018","814,00","825,00","828,00","807,00","17,65K","-1,15%"
"22.05.2018","823,50","824,00","900,00","820,00","20,06K","0,06%"
"21.05.2018","823,00","824,00","827,00","823,00","6,45K","-0,12%"
"18.05.2018","824,00","824,00","827,50","823,00","9,65K","-0,24%"
"17.05.2018","826,00","831,00","831,00","822,50","9,81K","-0,06%"
"16.05.2018","826,50","830,00","832,00","823,00","13,74K","-0,30%"
"15.05.2018","829,00","829,00","832,00","827,00","7,24K","0,24%"
"14.05.2018","827,00","833,50","839,00","826,00","11,14K","-0,84%"
"11.05.2018","834,00","829,00","835,00","825,50","21,00K","0,48%"
"10.05.2018","830,00","837,50","839,50","820,50","29,36K","-1,25%"
"08.05.2018","840,50","839,50","847,00","836,50","5,77K","-0,18%"
"07.05.2018","842,00","839,00","848,50","839,00","19,35K","0,48%"
"04.05.2018","838,00","841,50","845,00","832,50","18,97K","-0,24%"
"03.05.2018","840,00","832,00","841,50","832,00","40,45K","1,02%"
"02.05.2018","831,50","830,00","837,00","823,50","13,73K","-0,54%"
"30.04.2018","836,00","838,00","845,50","836,00","5,49K","-0,59%"
"28.04.2018","841,00","831,00","842,50","831,00","4,82K","0,78%"
"27.04.2018","834,50","833,00","837,00","832,00","3,57K","0,24%"
"26.04.2018","832,50","829,50","834,00","825,00","9,55K","0,48%"
"25.04.2018","828,50","827,00","830,50","826,00","6,92K","-0,48%"
"24.04.2018","832,50","827,50","834,00","825,50","10,13K","0,85%"
"23.04.2018","825,50","826,50","829,50","824,00","14,39K","0,06%"
"20.04.2018","825,00","824,50","837,00","822,50","7,15K","-0,12%"
"19.04.2018","826,00","820,00","827,50","818,00","48,62K","0,61%"
"18.04.2018","821,00","809,00","826,00","809,00","22,24K","1,61%"
"17.04.2018","808,00","810,00","820,00","807,00","48,79K","-0,25%"
"16.04.2018","810,00","831,50","833,50","806,00","19,43K","-2,35%"
"13.04.2018","829,50","829,00","837,50","823,00","11,49K","0,06%"
"12.04.2018","829,00","818,00","830,50","810,00","28,08K","1,34%"
"11.04.2018","818,00","830,00","834,00","807,00","26,14K","-1,45%"
"10.04.2018","830,00","829,00","839,50","802,50","36,88K","0,61%"
"09.04.2018","825,00","881,50","882,00","803,00","42,29K","-6,52%"
"06.04.2018","882,50","886,50","888,00","880,50","4,30K","-0,06%"
"05.04.2018","883,00","885,00","885,00","875,00","4,04K","0,63%"
"04.04.2018","877,50","870,50","891,00","870,50","10,23K","0,57%"
"03.04.2018","872,50","874,00","874,00","863,00","14,22K","0,87%"
"02.04.2018","865,00","872,00","876,50","863,00","3,04K","-1,03%"
"30.03.2018","874,00","886,50","886,50","871,00","3,00K","-0,11%"
"29.03.2018","875,00","873,00","881,00","870,50","10,01K","0,57%"
"28.03.2018","870,00","865,50","873,00","854,50","9,51K","0,75%"
"27.03.2018","863,50","852,50","866,00","850,50","13,81K","1,23%"
"26.03.2018","853,00","854,50","858,00","846,00","11,52K","0,83%"
"23.03.2018","846,00","854,00","854,00","841,50","11,95K","-0,47%"
"22.03.2018","850,00","859,50","865,00","849,00","9,58K","-0,99%"
"21.03.2018","858,50","850,00","865,50","850,00","32,12K","1,30%"
"20.03.2018","847,50","850,00","850,00","838,50","19,95K","-0,24%"
"19.03.2018","849,50","870,00","870,00","837,00","82,65K","-1,68%"
"16.03.2018","864,00","872,00","872,00","857,00","85,98K","-0,69%"
"15.03.2018","870,00","870,50","880,00","866,00","28,43K","-1,14%"
"14.03.2018","880,00","900,50","900,50","873,50","30,99K","-2,28%"
"13.03.2018","900,50","903,50","914,50","884,00","74,79K","-1,04%"
"12.03.2018","910,00","924,00","925,50","902,00","43,93K","-1,30%"
"09.03.2018","922,00","915,00","926,00","907,00","60,41K","0,66%"
"07.03.2018","916,00","902,00","916,00","897,00","46,48K","1,33%"
"06.03.2018","904,00","898,00","906,00","881,00","49,32K","0,44%"
"05.03.2018","900,00","876,00","902,00","861,50","44,51K","1,69%"
"02.03.2018","885,00","850,50","885,00","847,00","65,99K","1,49%"
"01.03.2018","872,00","856,00","872,00","847,50","15,99K","1,51%"
"28.02.2018","859,00","850,00","859,00","841,50","19,36K","1,06%"
"27.02.2018","850,00","846,00","857,50","837,50","35,11K","0,83%"
"26.02.2018","843,00","840,50","847,00","832,50","23,66K","0,60%"
"22.02.2018","838,00","837,50","841,00","832,00","5,14K","-0,59%"
"21.02.2018","843,00","844,00","845,00","835,00","8,11K","0,12%"
"20.02.2018","842,00","837,00","842,50","825,00","7,67K","0,36%"
"19.02.2018","839,00","821,00","839,00","816,00","24,74K","2,25%"
"16.02.2018","820,50","827,50","827,50","815,50","11,95K","-0,30%"
"15.02.2018","823,00","826,00","828,00","817,00","31,11K","-0,24%"
"14.02.2018","825,00","825,50","827,00","816,00","10,45K","0,12%"
"13.02.2018","824,00","824,50","827,50","822,50","9,61K","0,00%"
"12.02.2018","824,00","826,00","829,00","822,00","4,55K","-0,12%"
"09.02.2018","825,00","800,00","834,50","800,00","47,02K","0,18%"
"08.02.2018","823,50","829,00","830,00","821,00","11,13K","-0,18%"
"07.02.2018","825,00","823,50","834,50","820,00","7,09K","0,73%"
"06.02.2018","819,00","811,00","824,00","785,50","23,28K","-1,56%"
"05.02.2018","832,00","820,50","844,50","820,00","35,82K","0,36%"
"02.02.2018","829,00","831,00","831,00","821,50","26,27K","-0,12%"
"01.02.2018","830,00","849,00","849,00","822,50","36,34K","-1,43%"
"31.01.2018","842,00","843,00","847,50","835,50","13,07K","-0,53%"
"30.01.2018","846,50","850,00","852,50","846,00","18,72K","-0,59%"
"29.01.2018","851,50","835,00","855,00","835,00","31,94K","0,89%"
"26.01.2018","844,00","845,50","857,00","837,00","37,99K","0,48%"
"25.01.2018","840,00","841,00","845,00","830,50","28,92K","0,48%"
"24.01.2018","836,00","837,50","841,50","830,00","25,77K","-0,06%"
"23.01.2018","836,50","840,00","841,50","831,00","17,08K","-0,06%"
"22.01.2018","837,00","820,00","838,00","820,00","31,00K","2,01%"
"19.01.2018","820,50","826,50","834,00","810,00","35,64K","-0,73%"
"18.01.2018","826,50","835,00","835,50","822,00","20,72K","-0,84%"
"17.01.2018","833,50","844,00","846,50","831,00","73,00K","-2,86%"
"16.01.2018","858,00","872,50","876,50","835,50","60,23K","-1,49%"
"15.01.2018","871,00","860,00","875,00","854,50","71,16K","1,16%"
"12.01.2018","861,00","842,50","866,00","842,50","66,33K","2,50%"
"11.01.2018","840,00","822,00","848,00","818,00","71,79K","2,69%"
"10.01.2018","818,00","828,00","835,00","817,50","20,25K","-1,21%"
"09.01.2018","828,00","825,50","829,50","816,50","14,04K","0,30%"
"05.01.2018","825,50","819,00","825,50","812,00","26,05K","0,67%"
"04.01.2018","820,00","826,50","829,50","801,00","19,48K","-0,55%"
"03.01.2018","824,50","820,50","839,00","817,50","6,42K","-0,24%"
"29.12.2017","826,50","814,50","831,50","810,00","24,02K","1,66%"
"28.12.2017","813,00","811,00","824,50","807,50","11,00K","0,43%"
"27.12.2017","809,50","822,00","825,00","807,50","16,25K","-1,52%"
"26.12.2017","822,00","829,00","829,00","815,50","19,34K","-0,06%"
"25.12.2017","822,50","820,00","832,00","820,00","13,40K","0,61%"
"22.12.2017","817,50","799,50","830,50","799,00","95,67K","3,15%"
"21.12.2017","792,50","761,50","797,50","753,50","62,72K","4,21%"
"20.12.2017","760,50","771,00","772,50","753,00","13,63K","-1,11%"
"19.12.2017","769,00","760,50","772,00","755,50","15,31K","1,32%"
"18.12.2017","759,00","764,00","789,00","755,00","37,83K","-0,13%"
"15.12.2017","760,00","755,00","768,50","750,00","42,37K","0,53%"
"14.12.2017","756,00","762,50","762,50","745,00","31,61K","-0,85%"
"13.12.2017","762,50","767,00","772,50","751,00","63,99K","-0,46%"
"12.12.2017","766,00","766,50","770,00","750,50","19,80K","-0,39%"
"11.12.2017","769,00","770,50","774,00","767,00","25,85K","-0,26%"
"08.12.2017","771,00","772,50","774,50","769,50","42,68K","-0,26%"
"07.12.2017","773,00","785,00","787,00","770,00","14,63K","-0,77%"
"06.12.2017","779,00","793,50","793,50","775,50","42,46K","-1,83%"
"05.12.2017","793,50","795,00","806,00","790,50","12,91K","-1,00%"
"04.12.2017","801,50","798,50","802,00","795,50","6,11K","0,31%"
"01.12.2017","799,00","796,50","804,50","796,50","7,27K","0,38%"
"30.11.2017","796,00","804,50","804,50","791,50","14,94K","-1,24%"
"29.11.2017","806,00","807,00","807,50","805,50","14,15K","-0,19%"
"28.11.2017","807,50","807,50","812,00","806,00","4,41K","0,12%"
"27.11.2017","806,50","814,00","814,00","804,00","33,15K","-0,92%"
"24.11.2017","814,00","816,50","820,00","810,50","7,36K","-0,73%"
"23.11.2017","820,00","802,50","820,00","802,50","20,57K","1,36%"
"22.11.2017","809,00","790,50","809,00","790,50","5,16K","1,95%"
"21.11.2017","793,50","805,00","808,00","788,00","26,24K","-1,06%"
"20.11.2017","802,00","793,00","803,00","786,00","12,63K","0,69%"
"17.11.2017","796,50","809,50","811,50","786,50","30,85K","-1,30%"
"16.11.2017","807,00","807,50","820,00","807,00","6,24K","-0,25%"
"15.11.2017","809,00","819,00","824,00","801,00","17,96K","-0,12%"
"14.11.2017","810,00","827,50","827,50","808,50","6,95K","-0,61%"
"13.11.2017","815,00","827,50","828,50","811,50","18,22K","-0,79%"
"10.11.2017","821,50","825,00","825,00","816,50","3,44K","0,00%"
"09.11.2017","821,50","830,00","832,00","820,50","7,92K","-0,54%"
"08.11.2017","826,00","830,50","835,00","825,00","7,97K","-0,84%"
"07.11.2017","833,00","814,00","836,00","813,50","10,30K","2,08%"
"03.11.2017","816,00","813,00","820,50","809,00","5,96K","0,31%"
"02.11.2017","813,50","822,00","822,00","813,00","0,99K","-0,43%"
"01.11.2017","817,00","812,00","820,00","812,00","4,55K","0,25%"
"31.10.2017","815,00","814,00","824,00","814,00","2,71K","-0,67%"
"30.10.2017","820,50","825,50","826,00","814,00","3,62K","-0,61%"
"27.10.2017","825,50","811,00","831,50","808,50","18,11K","1,54%"
"26.10.2017","813,00","814,00","814,00","806,00","7,25K","0,00%"
"25.10.2017","813,00","816,50","819,50","811,00","5,79K","-0,49%"
"24.10.2017","817,00","814,50","825,50","790,50","14,78K","0,18%"
"23.10.2017","815,50","823,50","824,00","814,00","3,54K","-1,51%"
"20.10.2017","828,00","815,00","828,00","811,00","13,09K","1,60%"
"19.10.2017","815,00","823,50","824,00","811,00","4,33K","-1,03%"
"18.10.2017","823,50","834,50","834,50","810,50","11,54K","-0,48%"
"17.10.2017","827,50","828,00","837,50","826,00","13,26K","0,06%"
"16.10.2017","827,00","832,50","836,50","817,00","14,38K","-0,48%"
"13.10.2017","831,00","837,50","838,00","825,00","15,89K","0,18%"
"12.10.2017","829,50","827,00","841,00","826,50","31,89K","0,24%"
"11.10.2017","827,50","797,00","830,50","797,00","41,83K","3,50%"
"10.10.2017","799,50","795,00","806,00","795,00","9,54K","0,50%"
"09.10.2017","795,50","784,00","802,00","782,00","10,85K","1,73%"
"06.10.2017","782,00","784,00","786,00","781,50","16,77K","0,13%"
"05.10.2017","781,00","785,00","786,00","777,00","8,20K","-0,32%"
"04.10.2017","783,50","786,00","787,00","776,00","14,41K","-0,44%"
"03.10.2017","787,00","801,50","804,50","781,50","19,85K","-1,63%"
