"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"18.06.2021","4.230,00","4.168,00","4.264,00","4.092,00","416,14K","1,67%"
"17.06.2021","4.160,50","4.120,00","4.180,00","4.065,00","255,56K","0,76%"
"16.06.2021","4.129,00","4.035,50","4.145,00","4.025,50","183,81K","1,67%"
"15.06.2021","4.061,00","4.159,00","4.159,00","4.025,00","228,10K","-2,23%"
"14.06.2021","4.153,50","4.145,00","4.158,00","4.111,50","153,61K","0,46%"
"11.06.2021","4.134,50","4.173,50","4.182,00","4.111,50","133,81K","-0,57%"
"10.06.2021","4.158,00","4.148,50","4.174,00","4.110,00","217,81K","0,24%"
"09.06.2021","4.148,00","4.175,00","4.212,00","4.122,50","290,64K","-0,12%"
"08.06.2021","4.153,00","4.061,00","4.192,00","4.028,00","496,13K","2,27%"
"07.06.2021","4.061,00","4.043,00","4.084,00","3.993,00","266,78K","0,45%"
"04.06.2021","4.043,00","3.970,00","4.074,00","3.925,00","406,68K","1,60%"
"03.06.2021","3.979,50","4.040,00","4.060,00","3.903,00","459,06K","-1,45%"
"02.06.2021","4.038,00","3.950,50","4.049,00","3.911,00","439,76K","2,01%"
"01.06.2021","3.958,50","3.940,00","3.966,00","3.850,00","422,86K","0,57%"
"31.05.2021","3.936,00","3.880,00","3.944,00","3.880,00","130,19K","1,10%"
"28.05.2021","3.893,00","3.893,50","3.949,00","3.837,00","610,28K","0,56%"
"27.05.2021","3.871,50","4.020,50","4.047,50","3.810,00","4,13M","-4,12%"
"26.05.2021","4.038,00","4.035,00","4.115,00","4.007,50","613,53K","0,11%"
"25.05.2021","4.033,50","4.206,00","4.274,50","4.004,00","762,91K","-3,92%"
"24.05.2021","4.198,00","4.091,00","4.226,00","4.046,50","611,20K","3,62%"
"21.05.2021","4.051,50","4.035,00","4.176,00","4.014,50","525,46K","0,86%"
"20.05.2021","4.017,00","3.969,00","4.053,50","3.871,00","505,13K","1,93%"
"19.05.2021","3.941,00","3.738,00","3.990,00","3.725,00","1,49M","5,94%"
"18.05.2021","3.720,00","4.020,50","4.102,00","3.675,00","1,16M","-7,36%"
"17.05.2021","4.015,50","4.136,00","4.188,50","3.962,00","645,78K","-2,91%"
"14.05.2021","4.136,00","4.038,00","4.148,00","3.985,50","395,97K","3,12%"
"13.05.2021","4.011,00","4.079,00","4.129,50","3.900,00","615,39K","-1,69%"
"12.05.2021","4.080,00","4.207,50","4.340,00","4.006,50","1,11M","-2,79%"
"11.05.2021","4.197,00","4.030,00","4.199,00","3.926,00","694,20K","4,42%"
"10.05.2021","4.019,50","4.295,00","4.304,50","3.982,00","733,64K","-6,14%"
"07.05.2021","4.282,50","4.405,00","4.473,00","4.253,50","457,95K","-2,60%"
"06.05.2021","4.397,00","4.444,00","4.497,50","4.294,00","377,06K","-1,06%"
"05.05.2021","4.444,00","4.522,00","4.648,00","4.390,00","434,19K","-1,72%"
"04.05.2021","4.522,00","4.595,00","4.672,50","4.463,00","368,01K","-3,16%"
"30.04.2021","4.669,50","4.669,50","4.739,50","4.543,00","134,79K","-0,03%"
"29.04.2021","4.671,00","4.822,00","4.847,00","4.620,00","161,45K","-2,83%"
"28.04.2021","4.807,00","4.918,00","4.955,00","4.750,00","161,68K","-1,94%"
"27.04.2021","4.902,00","5.008,00","5.094,50","4.852,00","269,33K","-1,55%"
"26.04.2021","4.979,00","4.851,00","5.073,00","4.851,00","255,79K","2,45%"
"23.04.2021","4.860,00","4.736,50","4.920,00","4.691,00","270,62K","3,36%"
"22.04.2021","4.702,00","4.680,00","4.832,50","4.652,00","263,37K","0,66%"
"21.04.2021","4.671,00","4.600,00","4.700,00","4.502,00","168,24K","1,43%"
"20.04.2021","4.605,00","4.647,00","4.685,00","4.467,50","199,32K","-1,16%"
"19.04.2021","4.659,00","4.780,00","4.798,50","4.529,50","214,26K","-2,12%"
"16.04.2021","4.760,00","4.700,00","4.824,50","4.673,00","159,47K","0,62%"
"15.04.2021","4.730,50","4.750,00","4.780,00","4.600,50","300,87K","-0,43%"
"14.04.2021","4.751,00","4.740,00","4.801,00","4.602,50","278,88K","0,25%"
"13.04.2021","4.739,00","4.729,50","4.853,00","4.667,00","300,36K","0,32%"
"12.04.2021","4.724,00","4.655,50","4.799,50","4.655,50","295,83K","1,58%"
"09.04.2021","4.650,50","4.506,00","4.697,00","4.438,00","349,95K","3,57%"
"08.04.2021","4.490,00","4.580,00","4.600,00","4.450,00","162,95K","-1,69%"
"07.04.2021","4.567,00","4.480,00","4.600,00","4.435,00","388,46K","2,08%"
"06.04.2021","4.474,00","4.375,00","4.500,00","4.276,50","326,96K","1,80%"
"05.04.2021","4.395,00","4.400,00","4.433,00","4.263,50","166,50K","0,17%"
"02.04.2021","4.387,50","4.450,00","4.450,00","4.366,50","53,65K","-1,07%"
"01.04.2021","4.435,00","4.262,00","4.498,50","4.257,50","524,64K","4,72%"
"31.03.2021","4.235,00","4.025,00","4.322,50","3.993,00","477,86K","5,58%"
"30.03.2021","4.011,00","4.002,00","4.128,50","3.925,50","438,46K","0,12%"
"29.03.2021","4.006,00","3.964,00","4.059,50","3.925,00","282,95K","1,21%"
"26.03.2021","3.958,00","3.965,00","4.034,50","3.850,00","271,16K","0,08%"
"25.03.2021","3.955,00","3.995,50","4.035,00","3.812,50","365,52K","0,05%"
"24.03.2021","3.953,00","4.100,50","4.140,00","3.900,00","305,95K","-3,26%"
"23.03.2021","4.086,00","4.181,50","4.185,00","4.061,50","212,79K","-2,13%"
"22.03.2021","4.175,00","4.217,00","4.265,00","4.150,00","144,87K","-1,00%"
"19.03.2021","4.217,00","4.218,50","4.279,50","4.137,00","271,91K","0,91%"
"18.03.2021","4.179,00","4.173,00","4.328,00","4.130,50","449,84K","0,22%"
"17.03.2021","4.170,00","4.147,50","4.219,00","3.981,00","284,02K","0,54%"
"16.03.2021","4.147,50","4.226,00","4.258,00","4.060,00","283,89K","-1,27%"
"15.03.2021","4.201,00","4.178,00","4.266,00","4.144,50","356,89K","2,11%"
"12.03.2021","4.114,00","4.062,50","4.155,00","3.960,50","524,09K","1,23%"
"11.03.2021","4.064,00","3.865,00","4.085,00","3.851,00","360,45K","5,72%"
"10.03.2021","3.844,00","3.885,00","4.023,00","3.824,00","583,09K","0,34%"
"09.03.2021","3.831,00","3.913,00","3.948,50","3.743,00","678,23K","-5,94%"
"05.03.2021","4.073,00","4.210,00","4.290,00","3.882,00","568,56K","-3,63%"
"04.03.2021","4.226,50","4.497,50","4.543,50","4.079,50","536,34K","-5,88%"
"03.03.2021","4.490,50","4.640,00","4.736,00","4.482,00","336,77K","-2,42%"
"02.03.2021","4.602,00","4.690,00","4.811,00","4.602,00","307,56K","-2,16%"
"01.03.2021","4.703,50","4.467,00","4.739,00","4.444,50","238,49K","4,99%"
"26.02.2021","4.480,00","4.349,50","4.525,00","4.200,00","408,89K","3,46%"
"25.02.2021","4.330,00","4.566,50","4.697,50","4.275,00","439,45K","-4,99%"
"24.02.2021","4.557,50","4.775,00","4.818,00","4.512,50","515,12K","-7,71%"
"22.02.2021","4.938,00","4.884,00","5.022,00","4.755,50","306,44K","1,52%"
"20.02.2021","4.864,00","4.840,50","4.932,00","4.770,00","90,26K","-0,42%"
"19.02.2021","4.884,50","4.575,00","4.949,00","4.492,00","468,48K","6,80%"
"18.02.2021","4.573,50","4.503,00","4.657,00","4.486,50","721,10K","3,47%"
"17.02.2021","4.420,00","4.751,00","4.847,00","4.400,00","1,18M","-7,24%"
"16.02.2021","4.765,00","4.764,00","4.844,00","4.654,00","318,56K","0,55%"
"15.02.2021","4.739,00","4.797,00","4.891,00","4.676,00","229,90K","-0,29%"
"12.02.2021","4.753,00","4.760,00","4.821,00","4.536,00","305,28K","0,56%"
"11.02.2021","4.726,50","4.930,00","4.962,00","4.700,00","283,34K","-3,20%"
"10.02.2021","4.883,00","4.642,50","4.977,50","4.642,50","586,49K","4,67%"
"09.02.2021","4.665,00","5.025,00","5.181,00","4.650,00","741,53K","-6,12%"
"08.02.2021","4.969,00","4.680,50","5.086,50","4.680,00","866,32K","6,86%"
"05.02.2021","4.650,00","4.200,00","4.667,00","4.190,00","562,72K","11,10%"
"04.02.2021","4.185,50","4.025,00","4.186,50","3.991,50","336,13K","4,04%"
"03.02.2021","4.023,00","4.002,00","4.064,00","3.978,00","183,97K","0,17%"
"02.02.2021","4.016,00","3.880,00","4.045,00","3.877,50","343,34K","3,84%"
"01.02.2021","3.867,50","3.700,00","3.877,00","3.678,00","267,60K","5,61%"
"29.01.2021","3.662,00","3.815,50","3.869,00","3.568,00","322,85K","-4,78%"
"28.01.2021","3.846,00","3.585,00","3.881,50","3.512,50","596,06K","8,02%"
"27.01.2021","3.560,50","3.929,50","3.952,00","3.532,50","639,44K","-8,73%"
"26.01.2021","3.901,00","4.025,00","4.089,00","3.900,00","271,88K","-2,83%"
"25.01.2021","4.014,50","3.999,50","4.189,00","3.930,00","367,10K","0,87%"
"22.01.2021","3.980,00","4.069,50","4.165,00","3.850,00","472,82K","-1,90%"
"21.01.2021","4.057,00","4.025,00","4.199,00","3.872,50","416,74K","1,40%"
"20.01.2021","4.001,00","3.943,50","4.190,00","3.943,50","461,15K","0,73%"
"19.01.2021","3.972,00","3.874,50","4.150,00","3.814,50","526,87K","4,66%"
"18.01.2021","3.795,00","3.815,00","3.839,50","3.722,50","126,27K","-0,28%"
"15.01.2021","3.805,50","3.620,00","4.002,50","3.485,00","423,63K","4,65%"
"14.01.2021","3.636,50","3.527,50","3.696,00","3.460,50","286,35K","4,17%"
"13.01.2021","3.491,00","3.501,50","3.600,00","3.460,00","192,04K","-1,12%"
"12.01.2021","3.530,50","3.375,00","3.572,00","3.345,00","316,29K","4,39%"
"11.01.2021","3.382,00","3.365,00","3.426,00","3.330,00","143,92K","0,16%"
"08.01.2021","3.376,50","3.325,00","3.500,00","3.270,00","414,92K","3,67%"
"06.01.2021","3.257,00","3.345,00","3.369,50","3.220,00","156,70K","-2,73%"
"05.01.2021","3.348,50","3.239,00","3.380,50","3.209,50","281,39K","3,68%"
"04.01.2021","3.229,50","3.269,50","3.278,00","2.996,00","363,38K","-1,82%"
"30.12.2020","3.289,50","3.241,00","3.348,00","3.202,00","220,59K","1,78%"
"29.12.2020","3.232,00","3.293,00","3.327,50","3.170,00","208,92K","-1,76%"
"28.12.2020","3.290,00","3.168,00","3.290,50","3.142,50","276,04K","4,43%"
"25.12.2020","3.150,50","3.152,50","3.164,00","3.130,00","44,91K","0,05%"
"24.12.2020","3.149,00","3.220,00","3.243,00","3.108,00","193,82K","-2,27%"
"23.12.2020","3.222,00","3.265,00","3.270,00","3.131,00","318,66K","-0,28%"
"22.12.2020","3.231,00","3.263,00","3.415,00","3.209,00","424,46K","-1,01%"
"21.12.2020","3.264,00","3.283,00","3.346,50","3.178,00","335,81K","-0,02%"
"18.12.2020","3.264,50","3.200,50","3.296,00","3.119,50","275,42K","1,65%"
"17.12.2020","3.211,50","3.339,00","3.398,50","3.181,50","248,01K","-4,33%"
"16.12.2020","3.357,00","3.215,00","3.369,00","3.168,00","270,37K","4,87%"
"15.12.2020","3.201,00","3.094,00","3.208,50","3.040,50","186,18K","4,30%"
"14.12.2020","3.069,00","3.195,00","3.238,00","3.012,50","315,68K","-3,02%"
"11.12.2020","3.164,50","3.300,00","3.340,00","3.106,00","249,63K","-3,93%"
"10.12.2020","3.294,00","3.349,50","3.380,00","3.267,50","230,68K","-0,21%"
"09.12.2020","3.301,00","3.549,50","3.600,00","3.300,00","450,86K","-4,90%"
"08.12.2020","3.471,00","3.425,00","3.495,00","3.260,00","320,21K","1,43%"
"07.12.2020","3.422,00","3.570,00","3.675,00","3.351,50","404,94K","-3,77%"
"04.12.2020","3.556,00","3.566,50","3.984,00","3.428,50","1,10M","-1,62%"
"03.12.2020","3.614,50","3.120,50","3.649,00","3.085,50","914,18K","13,52%"
"02.12.2020","3.184,00","3.030,00","3.230,00","3.003,00","264,44K","4,07%"
"01.12.2020","3.059,50","3.048,00","3.097,00","3.000,50","150,54K","-0,37%"
"30.11.2020","3.071,00","2.999,50","3.140,00","2.967,50","210,26K","1,52%"
"27.11.2020","3.025,00","2.967,50","3.082,00","2.913,00","336,31K","2,75%"
"26.11.2020","2.944,00","3.002,00","3.002,00","2.900,50","194,32K","-0,34%"
"25.11.2020","2.954,00","3.102,00","3.282,00","2.888,00","1,29M","-2,60%"
