Дата,Цена,Откр.,Макс.,Мин.,Объём,Изм. %,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,SMA_20,EMA_20,RSI,MACD,Signal_Line
2021-10-20,3417.5,3483.0,3483.0,3400.5,22593000,-1.63,2,4,10,2021,293,20,42,3217.175,3217.1886138138557,71.24332570556827,130.69505079369856,137.06418010970165
2021-10-21,3389.5,3429.0,3457.0,3385.0,15468000,-0.82,3,4,10,2021,294,21,42,3219.85,3196.10320474163,71.88665175242356,127.81105964497874,138.65646243870242
2021-10-22,3307.0,3400.0,3426.5,3290.5,30741000,-2.43,4,4,10,2021,295,22,42,3218.65,3175.7456473460124,68.53088480801335,125.12187734759436,141.36781313713334
2021-10-25,3348.5,3319.0,3384.5,3305.0,19832000,1.25,0,4,10,2021,298,25,43,3212.275,3161.929399698224,66.47773279352226,128.26954827205827,145.42929708451808
2021-10-26,3246.5,3360.0,3362.0,3239.0,27754000,-3.05,1,4,10,2021,299,26,43,3199.775,3142.2903891401425,62.1917808219178,126.19592754987207,149.71923428763304
2021-10-27,3268.5,3255.5,3293.0,3205.5,22884000,0.68,2,4,10,2021,300,27,43,3190.225,3131.320956418052,55.45602605863193,132.0991108819194,155.60006097207327
2021-10-28,3285.0,3270.0,3297.0,3222.0,18958000,0.5,3,4,10,2021,301,28,43,3180.65,3116.8810570936366,39.273356401384085,135.47227781290485,161.4752984946117
2021-10-29,3190.0,3299.0,3312.5,3185.0,19561000,-2.89,4,4,10,2021,302,29,43,3167.825,3099.184326261388,40.0,136.12715956390275,167.9760536650384
2021-11-01,3236.5,3200.0,3286.5,3190.0,17318000,1.46,0,4,11,2021,305,1,44,3160.375,3089.6247816573236,52.802359882005895,144.65572267788275,175.93827719032228
2021-11-02,3191.5,3243.0,3255.0,3164.5,18988000,-1.39,1,4,11,2021,306,2,44,3148.225,3074.1642323580945,54.41595441595442,148.70264181350285,183.75891581843217
2021-11-03,3219.0,3199.0,3250.0,3158.0,15963000,0.86,2,4,11,2021,307,3,44,3139.25,3061.813098922105,57.650912494150674,156.2868529020434,192.52298431966452
2021-11-05,3139.5,3218.5,3218.5,3103.0,23731000,-2.47,4,4,11,2021,309,5,44,3122.725,3045.267109334958,53.09252845126176,160.89380083102378,201.58201717406976
2021-11-08,3174.0,3150.0,3203.5,3139.5,17331000,1.1,0,4,11,2021,312,8,45,3099.825,3035.347857686006,57.10102489019033,172.52821363010753,211.75407125983122
2021-11-09,3151.0,3173.0,3229.5,3122.0,21029000,-0.72,1,4,11,2021,313,9,45,3074.375,3020.752895337165,55.42406311637082,181.35572649540836,221.56053566726214
2021-11-10,3139.0,3147.0,3194.0,3126.5,12997000,-0.38,2,4,11,2021,314,10,45,3051.725,3007.0426737937087,56.93187232015246,192.32675962173244,231.61173796022558
2021-11-11,3096.0,3139.0,3178.0,3092.0,26558000,-1.37,3,4,11,2021,315,11,45,3029.5,2993.1524289298886,54.09756097560975,204.75412539937952,241.43298254484884
2021-11-12,3085.0,3110.0,3120.0,3006.0,37086000,-0.36,4,4,11,2021,316,12,45,3005.8,2982.3263688172456,58.63736263736264,222.01590316794864,250.60269683121615
2021-11-15,3145.0,3080.0,3183.0,3061.0,31718000,1.94,0,4,11,2021,319,15,46,2977.95,2971.5186181664294,68.04203970416505,241.93888638284307,257.749395247033
2021-11-16,3113.0,3169.5,3190.5,3021.0,46392000,-1.02,1,4,11,2021,320,16,46,2943.025,2953.257420078685,67.65169424743893,257.7396557024672,261.7020224630805
2021-11-17,3201.5,3150.0,3338.0,3114.0,85002000,2.84,2,4,11,2021,321,17,46,2904.875,2936.4424116659147,70.7457766790276,277.41642446020523,262.69261415323376
2021-11-18,3471.0,3225.0,3482.0,3195.0,82221000,8.42,3,4,11,2021,322,18,46,2859.3,2908.541612893906,90.97625329815304,289.4850795006614,259.01166157649084
2021-11-19,3365.5,3498.0,3498.0,3304.0,64265000,-3.04,4,4,11,2021,323,19,46,2805.975,2849.3354668827383,90.65062875888464,273.23837986865146,251.3933070954482
2021-11-22,3179.5,3360.0,3400.0,3132.0,56576000,-5.53,0,4,11,2021,326,22,47,2758.35,2795.0023581335527,89.6048632218845,259.2691249947966,245.93203890214735
2021-11-23,3098.5,3220.0,3247.0,3070.0,58835000,-2.55,1,4,11,2021,327,23,47,2711.825,2754.528922147611,89.61117861482381,256.6062705922436,242.59776737898503
2021-11-24,3055.5,3093.0,3134.5,3002.0,41536000,-1.39,2,4,11,2021,328,24,47,2671.925,2718.321440268412,90.24529378208786,257.7223179461889,239.09564157567036
2021-11-25,3077.0,3067.5,3112.5,3016.0,16502000,0.7,3,4,11,2021,329,25,47,2633.85,2682.828960296666,93.00546448087432,259.77629376237064,234.43897248304071
2021-11-26,3028.5,3040.0,3083.0,3002.0,26175000,-1.58,4,4,11,2021,330,26,47,2592.6,2641.337271906841,81.80428134556576,256.43025862211744,228.1046421632082
2021-11-29,3041.0,3030.0,3119.0,3004.0,28807000,0.41,0,4,11,2021,333,29,48,2554.325,2600.5833005286136,82.13920163766633,253.36778819041774,221.0232380484809
2021-11-30,2993.5,3028.5,3096.0,2912.0,56948000,-1.56,1,4,11,2021,334,30,48,2516.8,2554.223647952678,84.04206675811614,244.5008853748236,212.93710051299666
2021-12-01,3012.0,3001.0,3055.0,2951.0,29704000,0.62,2,4,12,2021,335,1,48,2479.25,2507.984031947697,81.58011540168664,234.46348017565015,205.0461542975399
2021-12-02,2888.5,3024.0,3030.0,2874.0,50395000,-4.1,3,4,12,2021,336,2,48,2438.1,2454.9297195211393,79.44526993561169,216.3580869188777,197.69182282801233
2021-12-03,2681.5,2890.0,2915.0,2675.5,62917000,-7.17,4,4,12,2021,337,3,48,2409.5,2409.290742628628,75.42924807578449,202.67654007959482,193.02525680529595
2021-12-06,2665.0,2700.0,2735.0,2550.0,57418000,-0.62,0,4,12,2021,340,6,49,2387.35,2380.637136589536,73.95709177592371,203.34225243993433,190.61243598672124
2021-12-07,2698.0,2665.0,2749.0,2616.0,49221000,1.24,1,4,12,2021,341,7,49,2364.55,2350.7042035989607,74.44511097780443,202.9142379989139,187.42998187341797
2021-12-08,2694.5,2698.5,2745.5,2632.5,27179000,-0.13,2,4,12,2021,342,8,49,2331.125,2314.1467513462194,75.74031890660592,196.0564561051183,183.55891784204397
2021-12-09,2622.0,2705.0,2759.0,2619.5,28876000,-2.69,3,4,12,2021,343,9,49,2299.45,2274.1095672774004,75.20372526193248,184.8080660355081,180.43453327627537
2021-12-10,2528.0,2635.0,2658.5,2510.0,30631000,-3.59,4,4,12,2021,344,10,49,2268.775,2237.489521727653,61.84873949579832,175.14473084068914,179.3411500864672
2021-12-13,2446.5,2527.0,2588.5,2420.0,36235000,-3.22,0,4,12,2021,347,13,50,2245.075,2206.9094713831955,61.698537682789656,169.83415056161903,180.39025489791172
2021-12-14,2350.0,2458.5,2480.0,2222.0,58244000,-3.94,1,4,12,2021,348,14,50,2226.425,2181.6894157393212,58.57664233576642,168.88378590634647,183.02928098198487
2021-12-15,2290.0,2350.0,2396.5,2226.0,59927000,-2.55,2,4,12,2021,349,15,50,2202.775,2163.972512132934,63.83430695698354,175.03973813316088,186.56565475089445
2021-12-16,2404.5,2308.0,2541.0,2265.5,91991000,5.0,3,4,12,2021,350,16,50,2176.15,2150.706460778506,70.00582411182295,186.46003005708553,189.44713390532783
2021-12-17,2413.0,2420.0,2447.0,2344.0,49416000,0.35,4,4,12,2021,351,17,50,2146.55,2123.9913513867696,72.40997229916897,186.6661476755187,190.1939098673884
2021-12-20,2249.0,2412.5,2425.0,2226.0,56211000,-6.8,0,4,12,2021,354,20,51,2109.25,2093.569388374851,62.43622448979592,183.34863019685667,191.0758504153558
2021-12-21,2300.5,2269.0,2323.0,2231.5,44574000,2.29,1,4,12,2021,355,21,51,2075.525,2077.2082713616774,65.09308510638297,193.14556417577364,193.00765546998056
2021-12-22,2294.0,2301.0,2385.5,2287.5,48019000,-0.28,2,4,12,2021,356,22,51,2035.5,2053.7038788734326,72.13375796178343,197.5969880663074,192.97317829353227
2021-12-23,2252.0,2295.0,2328.5,2206.0,45001000,-1.83,3,4,12,2021,357,23,51,1990.75,2028.4095503337937,74.25208435507602,201.0663038238058,191.81722585033847
2021-12-24,2263.0,2250.0,2276.0,2236.5,13147000,0.49,4,4,12,2021,358,24,51,1944.9,2004.8737135268248,71.18006582040432,206.84617515321247,189.5049563569716
2021-12-27,2290.5,2273.0,2329.5,2263.0,29136000,1.22,0,4,12,2021,361,27,52,1899.875,1977.702525477017,76.38595006347863,210.09472110233492,185.16965165791137
2021-12-28,2242.5,2300.5,2324.0,2240.0,39544000,-2.1,1,4,12,2021,362,28,52,1852.35,1944.7764755272292,77.24306688417619,208.38512380681823,178.93838429680548
2021-12-29,2189.0,2251.5,2277.5,2155.0,49503000,-2.39,2,4,12,2021,363,29,52,1811.35,1913.4371571616743,77.62630312750602,208.05927236698653,171.5766994193023
2021-12-30,2316.5,2171.0,2333.5,2171.0,41811000,5.82,3,4,12,2021,364,30,52,1771.575,1884.4305421260613,87.58705448586645,210.0643234766269,162.45605618238122
2022-01-03,2238.5,2292.0,2323.0,2212.0,56022000,-3.37,0,1,1,2022,3,3,1,1736.075,1838.9495465603834,87.44301699129714,196.58619855145298,150.5539893588198
2022-01-04,2209.0,2244.5,2287.0,2168.0,52157000,-1.32,1,1,1,2022,4,4,1,1706.125,1796.8916040930553,85.13906185139062,184.4655925771192,139.0459370606615
2022-01-05,2029.5,2215.0,2229.5,2024.5,71871000,-8.13,2,1,1,2022,5,5,1,1678.7,1753.511772944956,82.91169451073986,169.31579233239336,127.69102318154705
2022-01-06,2061.0,2029.5,2106.0,1992.0,60607000,1.55,3,1,1,2022,6,6,1,1653.025,1724.4603806233724,79.06235776058261,165.7927266770173,117.28483089383548
2022-01-10,2008.5,2073.5,2107.0,1969.5,50875000,-2.55,0,1,1,2022,10,10,2,1626.875,1689.0351575310958,78.6046511627907,155.67721048885392,105.15785694804
2022-01-11,2054.0,2012.0,2099.5,1992.0,44729000,2.27,1,1,1,2022,11,11,2,1601.5,1655.4072793764744,68.00804828973843,145.84719221976002,92.52801856283654
2022-01-12,2073.5,2060.0,2103.5,2043.0,39237000,0.95,2,1,1,2022,12,12,2,1578.7,1613.4501508897874,67.27707006369427,126.54637337855615,79.19822514860567
2022-01-13,1877.0,2088.5,2088.5,1870.0,90043000,-9.48,3,1,1,2022,13,13,2,1557.325,1565.0238509834494,60.01850994909764,98.08538099027714,67.36118809111804
2022-01-14,1757.5,1875.0,1908.0,1710.5,133000000,-6.37,4,1,1,2022,14,14,2,1545.025,1532.1842563501282,60.92265943012212,80.33938152756059,59.68013986632825
2022-01-17,1812.5,1761.0,1839.0,1732.0,46847000,3.13,0,1,1,2022,17,17,3,1531.5,1508.4668096501418,62.79720279720279,68.687733027474,54.51532945102016
2022-01-18,1667.0,1822.5,1836.5,1625.0,98019000,-8.03,1,1,1,2022,18,18,3,1514.65,1476.463315929104,58.60995850622406,47.21689827969112,50.97222855690669
2022-01-19,1574.5,1669.0,1722.0,1557.0,149000000,-5.55,2,1,1,2022,19,19,3,1514.75,1456.4068228690096,48.78678368611254,33.9400597720894,51.91106112621058
2022-01-20,1500.0,1578.5,1637.0,1500.0,176000000,-4.73,3,1,1,2022,20,20,3,1521.775,1443.975962118379,42.25053078556264,25.918494116610873,56.403811464740876
2022-01-21,1399.0,1490.0,1533.0,1392.5,125000000,-6.73,4,1,1,2022,21,21,3,1526.275,1438.078694972945,36.44859813084113,22.88851767464962,64.02514080177338
2022-01-24,1335.0,1404.0,1423.0,1221.0,186000000,-4.57,0,1,1,2022,24,24,4,1530.225,1442.1922418122024,41.88034188034188,28.97187839527851,74.30929658355431
2022-01-25,1362.5,1325.0,1397.5,1265.0,156000000,2.06,1,1,1,2022,25,25,4,1526.45,1453.475635687171,43.858695652173914,42.83141330204103,85.64365113062325
2022-01-26,1340.0,1382.0,1468.0,1325.0,176000000,-1.65,2,1,1,2022,26,26,4,1528.05,1463.0520183910837,34.92208982584785,57.09821729864257,96.3467105877688
2022-01-27,1422.5,1337.0,1481.0,1308.0,153000000,6.16,3,1,1,2022,27,27,4,1511.05,1476.0048624322503,36.130867709815085,76.7682366935976,106.15883391005035
2022-01-28,1393.5,1421.5,1494.0,1362.0,146000000,-2.04,4,1,1,2022,28,28,4,1490.2,1481.6369532145923,41.460234680573656,92.35770527852424,113.50648321416352
2022-01-31,1606.5,1406.5,1608.5,1404.5,173000000,15.29,0,1,1,2022,31,31,5,1467.525,1490.914527237181,56.12196283944735,113.8648785592336,118.79367769807334
2022-02-01,1639.5,1613.0,1777.0,1602.0,311000000,2.05,1,1,2,2022,32,1,5,1440.7,1478.7476353674106,65.38461538461539,117.97236331302292,120.02587748278326
2022-02-02,1660.5,1642.5,1788.0,1630.0,276000000,1.28,2,1,2,2022,33,2,5,1429.975,1461.8263338271381,59.859154929577464,118.13904584148804,120.53925602522332
2022-02-03,1516.0,1660.0,1667.5,1507.0,195000000,-8.7,3,1,2,2022,34,3,5,1417.85,1440.9133163352578,66.13508442776735,114.49522542012573,121.13930857115713
2022-02-04,1538.0,1560.0,1624.0,1520.0,226000000,1.45,4,1,2,2022,35,4,5,1411.9,1433.009454896864,66.82464454976304,122.89172771256699,122.80032935891498
2022-02-07,1501.0,1530.0,1562.0,1482.5,96392000,-2.41,0,1,2,2022,38,7,6,1399.9,1421.957818570218,67.41154562383613,129.5812018718275,122.77747977050196
2022-02-08,1598.0,1500.0,1617.0,1500.0,121000000,6.46,1,1,2,2022,39,8,6,1385.6,1413.6375889460305,66.05839416058394,140.00185868060248,121.07654924517057
2022-02-09,1646.0,1601.5,1670.5,1601.0,117000000,3.0,2,1,2,2022,40,9,6,1366.675,1394.231019361402,55.66376217324449,141.3896517902665,116.34522188631259
2022-02-10,1631.0,1665.0,1674.5,1587.0,144000000,-0.91,3,1,2,2022,41,10,6,1343.225,1367.7290213994443,55.4812146165723,136.2171309696521,110.0841144103241
2022-02-11,1487.0,1630.0,1636.5,1478.0,170000000,-8.83,4,1,2,2022,42,11,6,1318.0,1340.0162868099121,52.47252747252747,129.1610461263274,103.55086027049211
2022-02-14,1475.5,1480.0,1545.0,1381.5,161000000,-0.77,0,1,2,2022,45,14,7,1298.35,1324.5443170004291,54.6526867627785,132.93802807355542,97.14831380653328
2022-02-15,1669.0,1484.0,1670.0,1484.0,207000000,13.11,1,1,2,2022,46,15,7,1279.725,1308.6542451057373,62.63216471897607,136.99609553240225,88.20088523977775
2022-02-16,1715.0,1670.5,1765.0,1641.0,202000000,2.76,2,1,2,2022,47,16,7,1249.3,1270.7231130116045,64.11278837937908,120.48117660849516,76.00208266662162
2022-02-17,1590.0,1713.0,1717.0,1568.0,139000000,-7.29,3,1,2,2022,48,17,7,1214.575,1223.957124907563,62.34309623430962,92.9660447949484,64.88230918115322
2022-02-18,1478.0,1605.0,1636.0,1437.5,196000000,-7.04,4,1,2,2022,49,18,7,1183.925,1185.4262959504645,60.905988209742475,69.22177044682235,57.86137527770442
2022-02-21,1259.5,1470.0,1541.0,1100.0,357000000,-14.78,0,1,2,2022,52,21,8,1160.9,1154.6290639452502,55.804980708523324,49.31221634507847,55.02127648542493
2022-02-22,1394.5,1261.0,1485.0,1155.5,304000000,10.72,1,1,2,2022,53,22,8,1151.125,1143.5900180447502,61.215852250865716,45.43038959928799,56.44854152051154
2022-02-24,1000.0,1259.0,1259.0,595.0,259000000,-28.29,3,1,2,2022,55,24,8,1134.05,1117.178440996829,46.80738786279683,26.069506885943838,59.20307950081742
2022-02-25,1005.5,936.0,1201.0,936.0,137000000,0.55,4,1,2,2022,56,25,8,1134.05,1129.5130137333374,49.23625254582485,41.14606012257104,67.4864726545358
2022-03-29,940.0,950.0,1060.0,850.0,66087000,-6.51,1,1,3,2022,88,29,13,1130.625,1142.5670151789518,48.07291666666667,59.230736288265234,74.071575787527
2022-03-30,1070.0,975.0,1085.0,960.0,38517000,13.83,2,1,3,2022,89,30,13,1130.5,1163.8898588819995,53.015508328546815,88.12091224828532,77.78178566234243
2022-03-31,1425.0,1100.0,1438.0,1090.0,125000000,33.18,3,1,3,2022,90,31,13,1128.825,1173.77300192221,82.11743772241994,110.47715993182692,75.19700401585669
2022-04-01,1418.0,1424.0,1547.0,1310.0,115000000,-0.49,4,2,4,2022,91,1,13,1108.325,1147.3280547561267,82.24381625441696,101.25946646708394,66.37696503686414
2022-04-04,1397.0,1480.0,1489.5,1328.0,58345000,-1.48,0,2,4,2022,94,4,14,1088.525,1118.8362710462452,83.19397993311037,88.7342000234728,57.656339679309184
2022-04-05,1298.0,1401.0,1418.5,1210.0,52291000,-7.09,1,2,4,2022,95,5,14,1067.875,1089.5558785247974,82.11743772241994,73.59490794419503,49.886874593268274
2022-04-06,1215.0,1298.0,1299.5,1212.5,32792000,-6.39,2,2,4,2022,96,6,14,1051.225,1067.6143920537233,78.9363920750782,63.28119466563771,43.95986625553658
2022-04-07,1219.5,1237.5,1330.0,1215.0,34020000,0.37,3,2,4,2022,97,7,14,1037.55,1052.1001175330625,65.94076655052265,57.64760143132435,39.1295341530113
2022-04-08,1177.0,1221.0,1240.0,1122.5,19489000,-3.49,4,2,4,2022,98,8,14,1023.1,1034.479077273385,64.64737793851718,49.160395500526874,34.500017333433036
2022-04-11,1126.5,1177.0,1218.0,1120.0,21690000,-4.29,0,2,4,2022,101,11,15,1008.25,1019.4768748811096,60.25515210991168,41.939846905210516,30.834922791659572
2022-04-12,1094.0,1135.5,1149.5,1080.0,18690000,-2.89,1,2,4,2022,102,12,15,995.925,1008.2112827633316,60.67961165048544,37.25558528856743,28.058691763271835
2022-04-13,1103.0,1100.0,1164.5,1100.0,25998000,0.82,2,2,4,2022,103,13,15,986.175,999.1808914752613,63.14285714285714,34.043955584581795,25.759468381947936
2022-04-14,1060.5,1120.0,1120.0,1041.0,16528000,-3.85,3,2,4,2022,104,14,15,978.1,988.2525642621309,61.758893280632414,28.53319977208264,23.68834658128947
2022-04-15,1020.5,1075.0,1075.5,1008.0,22976000,-3.77,4,2,4,2022,105,15,15,973.475,980.6475710265657,59.43396226415094,25.411715811080626,22.477133283591176
2022-04-18,977.0,1020.5,1034.0,968.0,15394000,-4.26,0,2,4,2022,108,18,16,969.3,976.4525785030464,60.02066115702479,25.13066950724067,21.743487651718812
2022-04-19,1017.5,987.0,1096.0,871.5,40245000,4.15,1,2,4,2022,109,19,16,967.45,976.3949551875776,65.50169109357384,28.835506122961192,20.896692187838347
2022-04-20,1064.0,1030.0,1120.0,1001.0,29058000,4.57,2,2,4,2022,110,20,16,963.475,972.0681083652173,69.83173076923077,29.02116295069243,18.911988704057634
2022-04-21,1053.0,1086.0,1097.5,1035.0,11453000,-1.03,3,2,4,2022,111,21,16,956.825,962.3910671405033,62.45810055865922,24.101457113350307,16.384695142398936
2022-04-22,1000.0,1053.0,1059.0,990.0,12752000,-5.03,4,2,4,2022,112,22,16,951.075,952.8532847342406,53.80047505938242,18.591556832039487,14.455504649661092
2022-04-25,937.0,994.5,997.5,914.0,24171000,-6.3,0,2,4,2022,115,25,17,949.025,947.8904726010028,50.0,16.68486146451869,13.421491604066492
2022-04-26,937.5,931.0,980.0,905.0,25621000,0.05,1,2,4,2022,116,26,17,948.625,949.0368381379506,49.68071519795658,20.42308139230795,12.605649138953442
2022-04-27,1036.5,937.5,1056.0,937.5,26307000,10.56,2,2,4,2022,117,27,17,946.5,950.2512421524716,66.723259762309,24.8464372798893,10.651291075614814
2022-04-28,1015.0,1052.5,1148.5,1005.0,36443000,-2.07,3,2,4,2022,118,28,17,940.075,941.1724255369423,65.0,20.050845161421762,7.102504524546191
2022-04-29,1022.0,1025.0,1054.5,1001.0,11784000,0.69,4,2,4,2022,119,29,17,934.525,933.4011019092521,65.0,15.82736801877536,3.865419365327299
2022-05-04,984.0,1022.5,1045.0,984.0,10856000,-3.72,2,2,5,2022,124,4,18,928.125,924.0749021102259,54.75285171102662,9.493731840069927,0.8749322019652832
2022-05-05,965.0,986.5,1009.0,960.5,13438000,-1.93,3,2,5,2022,125,5,18,920.825,917.7669970691971,56.569343065693424,5.14070919975768,-1.279767707560878
2022-05-06,941.5,965.0,969.5,928.5,13491000,-2.44,4,2,5,2022,126,6,18,911.425,912.7951020238495,58.17223198594024,1.4444408959444672,-2.8848869343905172
2022-05-11,930.5,953.0,985.0,904.0,13565000,-1.17,2,2,5,2022,131,11,19,903.175,909.7735338158337,53.92670157068063,-0.9016243339544872,-3.9672188919742633
2022-05-12,880.0,934.0,934.0,831.0,11556000,-5.43,3,2,5,2022,132,12,19,898.225,907.59180053329,45.0,-2.7629421461680295,-4.733617531479207
2022-05-13,880.0,887.0,915.0,871.0,8012000,0.0,4,2,5,2022,133,13,19,893.975,910.4962005894257,47.2,0.043345913823714,-5.226286377807001
2022-05-16,899.0,898.0,916.0,881.5,9430000,2.16,0,2,5,2022,136,16,20,888.525,913.7063269672599,60.62717770034843,3.624559460739306,-6.543694450714679
2022-05-17,941.5,902.0,945.0,902.0,14082000,4.73,1,2,5,2022,137,17,20,882.4,915.2543613848662,76.92307692307692,6.208223886646124,-9.085757928578175
2022-05-18,968.0,944.5,1028.0,932.0,27951000,2.81,2,2,5,2022,138,18,20,876.575,912.4916625832733,84.25760286225403,5.088345042816059,-12.909253382384248
2022-05-19,937.0,974.5,974.5,921.5,10688000,-3.2,3,2,5,2022,139,19,20,872.175,906.6486796973021,67.38056013179572,0.8867782997047016,-17.408652988684324
2022-05-20,940.0,943.0,950.0,905.0,11458000,0.32,4,2,5,2022,140,20,20,867.925,903.4538038759655,71.513353115727,-1.332483664044048,-21.982510810781577
2022-05-23,938.0,944.5,993.0,908.0,13522000,-0.21,0,2,5,2022,143,23,21,864.625,899.6068358629092,73.25905292479109,-4.451141899024492,-27.145017597465955
2022-05-24,931.0,938.0,966.0,909.0,12577000,-0.75,1,2,5,2022,144,24,21,861.125,895.565450164268,71.60839160839161,-8.163303618595592,-32.81848652207632
2022-05-25,938.0,938.0,955.0,931.5,7854000,0.75,2,2,5,2022,145,25,21,856.675,891.8354975499805,64.16040100250626,-12.06990561530506,-38.9822822479465
2022-05-26,959.0,944.0,990.0,940.0,19859000,2.24,3,2,5,2022,146,26,21,853.275,886.976076239452,59.122401847575055,-17.59331535488252,-45.71037640610685
2022-05-27,929.0,954.5,954.5,910.0,18324000,-3.13,4,2,5,2022,147,27,21,848.275,879.394610580447,58.93271461716938,-26.525473744599367,-52.73964166891294
2022-05-30,895.0,933.0,939.0,880.0,19549000,-3.66,0,2,5,2022,150,30,22,847.475,874.1729906415467,52.50596658711217,-34.48578538028016,-59.29318364999132
2022-05-31,908.0,895.0,945.0,860.0,32005000,1.45,1,2,5,2022,151,31,22,847.9,871.9806738669727,54.85436893203883,-40.68260808065406,-65.4950332174191
2022-06-01,904.0,892.0,929.0,892.0,9383000,-0.44,2,2,6,2022,152,1,22,846.875,868.1891658529697,57.14285714285714,-49.32389657341275,-71.69813950161037
2022-06-02,894.0,915.0,915.0,886.0,7853000,-1.11,3,2,6,2022,153,2,22,843.9,864.4196043638086,52.65486725663717,-59.22861175401147,-77.29170023365978
2022-06-03,838.0,894.0,908.5,833.5,16992000,-6.26,4,2,6,2022,154,3,22,841.95,861.3058785073674,47.420147420147416,-69.99094114082641,-81.80747235357185
2022-06-06,777.0,840.0,850.0,763.5,26841000,-7.28,0,2,6,2022,157,6,23,843.0,863.759128876564,33.0,-77.00771877794898,-84.76160515675821
2022-06-07,776.5,779.0,788.0,728.0,30726000,-0.06,1,2,6,2022,158,7,23,847.35,872.8916687583076,34.47432762836186,-78.63265723437894,-86.7000767514605
2022-06-08,831.5,798.5,833.0,781.0,18936000,7.08,2,2,6,2022,159,8,23,852.325,883.0381602065504,42.432432432432435,-79.51201275899496,-88.7169316307309
2022-06-09,795.0,832.0,846.0,791.0,14594000,-4.39,3,2,6,2022,160,9,23,861.7,888.4632297019768,43.42629482071713,-85.07785180664655,-91.01816134866489
2022-06-10,771.0,795.0,821.0,771.0,10248000,-3.02,4,2,6,2022,161,10,23,872.25,898.3014644074482,38.429752066115704,-87.22802671027978,-92.50323873416947
2022-06-14,776.5,794.0,794.0,750.0,10646000,0.71,1,2,6,2022,165,14,24,886.2,911.7016185556006,38.58921161825726,-86.26002410785861,-93.82204174014188
2022-06-15,825.0,780.0,837.0,766.5,17061000,6.25,2,2,6,2022,166,15,24,901.125,925.9333678772427,43.867924528301884,-84.32980952647222,-95.71254614821271
2022-06-16,880.0,830.5,880.0,830.5,17935000,6.67,3,2,6,2022,167,16,24,911.725,936.5579329169525,50.72727272727272,-85.5777202312994,-98.55823030364783
2022-06-17,852.0,884.0,884.5,830.0,14283000,-3.18,4,2,6,2022,168,17,24,919.7,942.5113995397895,28.58974358974359,-91.5257412366417,-101.80335782173492
2022-06-20,874.0,858.0,884.0,852.0,13483000,2.58,0,2,6,2022,171,20,25,930.425,952.03891528082,32.67716535433071,-94.93538635638208,-104.3727619680082
2022-06-21,868.0,870.0,900.0,861.5,12843000,-0.69,1,2,6,2022,172,21,25,944.925,960.253537941959,28.281622911694498,-100.14645505312137,-106.73210587091472
2022-06-22,842.0,865.0,865.0,830.0,10052000,-3.0,2,2,6,2022,173,22,25,960.2,969.9644366726916,22.129186602870817,-104.73008884345973,-108.37851857536305
2022-06-23,870.0,849.0,877.0,833.0,10524000,3.33,3,2,6,2022,174,23,25,979.15,983.4343773750802,30.49065420560747,-106.40985286176863,-109.29062600833886
2022-06-24,859.0,877.0,885.0,855.5,8818000,-1.26,4,2,6,2022,175,24,25,995.95,995.3748381514044,28.486293206197857,-109.85697198532989,-110.01081929498142
2022-06-27,913.0,879.0,925.5,860.5,20228000,6.29,0,2,6,2022,178,27,26,1014.1,1009.7300842726048,30.445859872611464,-111.53882989234319,-110.04928112239429
2022-06-28,903.5,918.5,939.0,890.0,17244000,-1.04,1,2,6,2022,179,28,26,1036.525,1019.9121984065632,22.892819979188346,-117.56129100431508,-109.67689392990705
2022-06-29,887.5,905.0,915.0,863.5,12087000,-1.77,2,2,6,2022,180,29,26,1063.3,1032.1661140283068,19.831223628691987,-122.57088622716913,-107.70579466130503
2022-06-30,844.5,898.5,905.0,805.0,18058000,-4.85,3,2,6,2022,181,30,26,1090.575,1047.3941260312863,10.658307210031339,-125.55301123921686,-103.989521769839
2022-07-01,855.0,837.5,863.5,814.0,9714000,1.24,4,3,7,2022,182,1,26,1120.475,1068.7514024556322,13.66459627329192,-123.15487972747815,-98.59864940249453
2022-07-04,859.0,856.0,889.0,850.0,8714000,0.47,0,3,7,2022,185,4,27,1146.9,1091.251550082541,13.333333333333329,-119.37173907464125,-92.45959182124861
2022-07-05,864.0,859.0,870.0,836.0,11556000,0.58,1,3,7,2022,186,5,27,1169.0,1115.6990816701768,10.484511517077053,-113.21403243666191,-85.73155500790044
2022-07-06,876.0,866.0,911.0,851.0,14360000,1.39,2,3,7,2022,187,6,27,1186.025,1142.193721845985,9.496402877697847,-104.21690094692599,-78.86093565071008
2022-07-07,1019.0,896.0,1019.0,872.5,62122000,16.32,3,3,7,2022,188,7,27,1202.075,1170.2141136192467,12.903225806451616,-92.4392254680713,-72.5219443266561
2022-07-08,1006.0,1025.0,1033.5,951.5,57004000,-1.28,4,3,7,2022,189,8,27,1219.125,1186.1313887370623,10.640216411181243,-90.62205821370662,-67.54262404130229
2022-07-11,1050.0,1016.0,1110.0,1006.0,87494000,4.37,0,3,7,2022,192,11,28,1233.625,1205.0925875514897,20.71992976294996,-85.6609166168455,-61.772765498201196
2022-07-12,1075.0,1040.0,1105.0,955.0,57522000,2.38,1,3,7,2022,193,12,28,1248.875,1221.4181230832255,31.97767145135566,-82.5627189187885,-55.80072771854012
